"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"331925","2895.096052296","130.185.238.170","192.168.15.8","MQTT","70","1883","160","37665","Publish Ack (id=160)"
"332673","2899.538309846","192.168.15.8","130.185.238.170","MQTT","87","37665","161","1883","Publish Message (id=161) [devices-1]"
"334301","2899.619157878","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"334512","2899.699920290","130.185.238.170","192.168.15.8","MQTT","70","1883","161","37665","Publish Ack (id=161)"
"334764","2904.860833537","192.168.15.8","130.185.238.170","MQTT","87","37665","162","1883","Publish Message (id=162) [devices-1]"
"334765","2904.940149559","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"334767","2905.019899261","130.185.238.170","192.168.15.8","MQTT","70","1883","162","37665","Publish Ack (id=162)"
"334835","2907.021233934","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"334837","2907.101515507","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"334859","2908.231227797","192.168.15.8","130.185.238.170","MQTT","87","37665","163","1883","Publish Message (id=163) [devices-1]"
"334860","2908.309369272","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"334863","2908.389083770","130.185.238.170","192.168.15.8","MQTT","70","1883","163","37665","Publish Ack (id=163)"
"336697","2910.608661707","192.168.15.8","130.185.238.170","MQTT","87","37665","164","1883","Publish Message (id=164) [devices-1]"
"336698","2910.688407860","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"336700","2910.768103419","130.185.238.170","192.168.15.8","MQTT","70","1883","164","37665","Publish Ack (id=164)"
"338835","2916.501440809","192.168.15.8","130.185.238.170","MQTT","87","37665","165","1883","Publish Message (id=165) [devices-1]"
"338839","2916.599718656","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"338841","2916.679338557","130.185.238.170","192.168.15.8","MQTT","70","1883","165","37665","Publish Ack (id=165)"
"341570","2922.102150906","192.168.15.8","130.185.238.170","MQTT","87","37665","166","1883","Publish Message (id=166) [devices-1]"
"341571","2922.182620039","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"341573","2922.262275866","130.185.238.170","192.168.15.8","MQTT","70","1883","166","37665","Publish Ack (id=166)"
"341588","2923.439062461","192.168.15.8","130.185.238.170","MQTT","87","37665","167","1883","Publish Message (id=167) [devices-1]"
"341589","2923.518573183","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"341591","2923.598433203","130.185.238.170","192.168.15.8","MQTT","70","1883","167","37665","Publish Ack (id=167)"
"341623","2926.642936385","192.168.15.8","130.185.238.170","MQTT","87","37665","168","1883","Publish Message (id=168) [devices-1]"
"341626","2926.722518654","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"341631","2926.802318409","130.185.238.170","192.168.15.8","MQTT","70","1883","168","37665","Publish Ack (id=168)"
"341680","2929.053090002","192.168.15.8","130.185.238.170","MQTT","87","37665","169","1883","Publish Message (id=169) [devices-1]"
"341681","2929.134482054","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"341683","2929.214357959","130.185.238.170","192.168.15.8","MQTT","70","1883","169","37665","Publish Ack (id=169)"
"341712","2933.439743713","192.168.15.8","130.185.238.170","MQTT","87","37665","170","1883","Publish Message (id=170) [devices-1]"
"341713","2933.518766627","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"342921","2933.605570930","130.185.238.170","192.168.15.8","MQTT","70","1883","170","37665","Publish Ack (id=170)"
"343392","2936.164937197","192.168.15.8","130.185.238.170","MQTT","87","37665","171","1883","Publish Message (id=171) [devices-1]"
"343393","2936.245827146","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"343395","2936.325719456","130.185.238.170","192.168.15.8","MQTT","70","1883","171","37665","Publish Ack (id=171)"
"346580","2942.058586824","192.168.15.8","130.185.238.170","MQTT","87","37665","172","1883","Publish Message (id=172) [devices-1]"
"346581","2942.136419589","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"346586","2942.216021141","130.185.238.170","192.168.15.8","MQTT","70","1883","172","37665","Publish Ack (id=172)"
"346628","2945.647319808","192.168.15.8","130.185.238.170","MQTT","87","37665","173","1883","Publish Message (id=173) [devices-1]"
"346629","2945.728497645","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"346631","2945.808400457","130.185.238.170","192.168.15.8","MQTT","70","1883","173","37665","Publish Ack (id=173)"
"346638","2946.930429888","192.168.15.8","130.185.238.170","MQTT","87","37665","174","1883","Publish Message (id=174) [devices-1]"
"346639","2947.008507659","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"346641","2947.088365715","130.185.238.170","192.168.15.8","MQTT","70","1883","174","37665","Publish Ack (id=174)"
"346672","2949.451291594","192.168.15.8","130.185.238.170","MQTT","87","37665","175","1883","Publish Message (id=175) [devices-1]"
"346673","2949.532486865","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"346675","2949.612322738","130.185.238.170","192.168.15.8","MQTT","70","1883","175","37665","Publish Ack (id=175)"
"348845","2953.886235077","192.168.15.8","130.185.238.170","MQTT","87","37665","176","1883","Publish Message (id=176) [devices-1]"
"348846","2953.966368517","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"348850","2954.046215797","130.185.238.170","192.168.15.8","MQTT","70","1883","176","37665","Publish Ack (id=176)"
"348888","2957.534455848","192.168.15.8","130.185.238.170","MQTT","87","37665","177","1883","Publish Message (id=177) [devices-1]"
"348889","2957.614573842","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"348891","2957.694551803","130.185.238.170","192.168.15.8","MQTT","70","1883","177","37665","Publish Ack (id=177)"
"348907","2959.406098342","192.168.15.8","130.185.238.170","MQTT","87","37665","178","1883","Publish Message (id=178) [devices-1]"
"348912","2959.486627520","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"348918","2959.566406164","130.185.238.170","192.168.15.8","MQTT","70","1883","178","37665","Publish Ack (id=178)"
"350780","2964.050512034","192.168.15.8","130.185.238.170","MQTT","87","37665","179","1883","Publish Message (id=179) [devices-1]"
"350784","2964.129087242","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"350788","2964.208878644","130.185.238.170","192.168.15.8","MQTT","70","1883","179","37665","Publish Ack (id=179)"
"350811","2967.212093610","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"350821","2967.292743761","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"350842","2968.032597551","192.168.15.8","130.185.238.170","MQTT","87","37665","180","1883","Publish Message (id=180) [devices-1]"
"350844","2968.115614137","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"350846","2968.197098561","130.185.238.170","192.168.15.8","MQTT","70","1883","180","37665","Publish Ack (id=180)"
"350899","2972.605636647","192.168.15.8","130.185.238.170","MQTT","87","37665","181","1883","Publish Message (id=181) [devices-1]"
"350900","2972.686169858","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"350902","2972.765126554","130.185.238.170","192.168.15.8","MQTT","70","1883","181","37665","Publish Ack (id=181)"
"353922","2978.153005980","192.168.15.8","130.185.238.170","MQTT","87","37665","182","1883","Publish Message (id=182) [devices-1]"
"353923","2978.232019709","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"353925","2978.311930465","130.185.238.170","192.168.15.8","MQTT","70","1883","182","37665","Publish Ack (id=182)"
"354442","2984.140032722","192.168.15.8","130.185.238.170","MQTT","87","37665","183","1883","Publish Message (id=183) [devices-1]"
"354446","2984.220160768","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"354450","2984.299933249","130.185.238.170","192.168.15.8","MQTT","70","1883","183","37665","Publish Ack (id=183)"
"354472","2986.939598524","192.168.15.8","130.185.238.170","MQTT","87","37665","184","1883","Publish Message (id=184) [devices-1]"
"354473","2987.020243977","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"354475","2987.099887232","130.185.238.170","192.168.15.8","MQTT","70","1883","184","37665","Publish Ack (id=184)"
"354555","2991.240305076","192.168.15.8","130.185.238.170","MQTT","87","37665","185","1883","Publish Message (id=185) [devices-1]"
"354556","2991.320055035","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"354558","2991.399822533","130.185.238.170","192.168.15.8","MQTT","70","1883","185","37665","Publish Ack (id=185)"
"357196","2996.161075003","192.168.15.8","130.185.238.170","MQTT","87","37665","186","1883","Publish Message (id=186) [devices-1]"
"357197","2996.240771479","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"357199","2996.320801594","130.185.238.170","192.168.15.8","MQTT","70","1883","186","37665","Publish Ack (id=186)"
"357208","2998.153092456","192.168.15.8","130.185.238.170","MQTT","87","37665","187","1883","Publish Message (id=187) [devices-1]"
"357209","2998.232911542","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"357211","2998.312711612","130.185.238.170","192.168.15.8","MQTT","70","1883","187","37665","Publish Ack (id=187)"
"357249","3003.353151271","192.168.15.8","130.185.238.170","MQTT","87","37665","188","1883","Publish Message (id=188) [devices-1]"
"357250","3003.433018963","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"357252","3003.512845468","130.185.238.170","192.168.15.8","MQTT","70","1883","188","37665","Publish Ack (id=188)"
"357357","3008.997256065","192.168.15.8","130.185.238.170","MQTT","87","37665","189","1883","Publish Message (id=189) [devices-1]"
"357359","3009.076956526","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"357361","3009.156975473","130.185.238.170","192.168.15.8","MQTT","70","1883","189","37665","Publish Ack (id=189)"
"357416","3012.876517620","192.168.15.8","130.185.238.170","MQTT","87","37665","190","1883","Publish Message (id=190) [devices-1]"
"357419","3012.957013758","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"357421","3013.049752775","130.185.238.170","192.168.15.8","MQTT","70","1883","190","37665","Publish Ack (id=190)"
"359960","3017.979519840","192.168.15.8","130.185.238.170","MQTT","87","37665","191","1883","Publish Message (id=191) [devices-1]"
"359963","3018.059908143","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"359966","3018.139863572","130.185.238.170","192.168.15.8","MQTT","70","1883","191","37665","Publish Ack (id=191)"
"360043","3023.570442740","192.168.15.8","130.185.238.170","MQTT","87","37665","192","1883","Publish Message (id=192) [devices-1]"
"360044","3023.652070934","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"360046","3023.731826499","130.185.238.170","192.168.15.8","MQTT","70","1883","192","37665","Publish Ack (id=192)"
"361726","3027.736291998","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"361727","3027.816085073","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"361763","3029.471613760","192.168.15.8","130.185.238.170","MQTT","87","37665","193","1883","Publish Message (id=193) [devices-1]"
"361764","3029.552174490","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"361767","3029.631950183","130.185.238.170","192.168.15.8","MQTT","70","1883","193","37665","Publish Ack (id=193)"
"361793","3032.148272280","192.168.15.8","130.185.238.170","MQTT","87","37665","194","1883","Publish Message (id=194) [devices-1]"
"361794","3032.228348435","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"361796","3032.308255455","130.185.238.170","192.168.15.8","MQTT","70","1883","194","37665","Publish Ack (id=194)"
"361839","3035.653485605","192.168.15.8","130.185.238.170","MQTT","87","37665","195","1883","Publish Message (id=195) [devices-1]"
"361841","3035.732126633","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"361847","3035.812036459","130.185.238.170","192.168.15.8","MQTT","70","1883","195","37665","Publish Ack (id=195)"
"361873","3039.482279846","192.168.15.8","130.185.238.170","MQTT","87","37665","196","1883","Publish Message (id=196) [devices-1]"
"361874","3039.560145170","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"361876","3039.640117033","130.185.238.170","192.168.15.8","MQTT","70","1883","196","37665","Publish Ack (id=196)"
"361916","3040.939874550","192.168.15.8","130.185.238.170","MQTT","87","37665","197","1883","Publish Message (id=197) [devices-1]"
"361917","3041.020193004","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"361919","3041.100177535","130.185.238.170","192.168.15.8","MQTT","70","1883","197","37665","Publish Ack (id=197)"
"364729","3042.448656732","192.168.15.8","130.185.238.170","MQTT","87","37665","198","1883","Publish Message (id=198) [devices-1]"
"364730","3042.526310311","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"364735","3042.606579557","130.185.238.170","192.168.15.8","MQTT","70","1883","198","37665","Publish Ack (id=198)"
"364786","3047.067164808","192.168.15.8","130.185.238.170","MQTT","87","37665","199","1883","Publish Message (id=199) [devices-1]"
"364787","3047.146416244","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"364791","3047.226274424","130.185.238.170","192.168.15.8","MQTT","70","1883","199","37665","Publish Ack (id=199)"
"364880","3052.704502902","192.168.15.8","130.185.238.170","MQTT","87","37665","200","1883","Publish Message (id=200) [devices-1]"
"364881","3052.782295660","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"364883","3052.862299443","130.185.238.170","192.168.15.8","MQTT","70","1883","200","37665","Publish Ack (id=200)"
"367760","3056.850745725","192.168.15.8","130.185.238.170","MQTT","87","37665","201","1883","Publish Message (id=201) [devices-1]"
"367761","3056.929730242","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"367763","3057.009593127","130.185.238.170","192.168.15.8","MQTT","70","1883","201","37665","Publish Ack (id=201)"
"371723","3088.033743601","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"371724","3088.116857603","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"384075","3148.169106913","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"384107","3148.250199546","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"392415","3208.308729776","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"392416","3208.387801759","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"393036","3268.444504908","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"393037","3268.525863974","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"393726","3328.574980923","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"393751","3328.662854615","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"398020","3388.713825106","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"398023","3388.794775802","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"402004","3448.843496342","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"402007","3448.925301600","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"403660","3508.973100179","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"403661","3509.051859090","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"404820","3569.105661809","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"404821","3569.189240729","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"405422","3629.237916158","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"405423","3629.318316016","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"408228","3689.370142687","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"408229","3689.449327626","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"411305","3749.502254990","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"411311","3749.580639109","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"414192","3809.634069740","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"414193","3809.714767120","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"416216","3869.766258543","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"416222","3869.847788875","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
