"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"27536","334.092496839","130.185.238.170","192.168.15.8","MQTT","86","1883","","46435","Publish Message [devices-43]"
"27545","334.140164159","130.185.238.170","192.168.15.8","MQTT","70","1883","81","48201","Publish Ack (id=81)"
"27548","334.161057500","192.168.15.8","130.185.238.170","MQTT","88","38827","88","1883","Publish Message (id=88) [devices-26]"
"27549","334.165295767","192.168.15.8","130.185.238.170","MQTT","88","55885","75","1883","Publish Message (id=75) [devices-33]"
"27550","334.169496773","192.168.15.8","130.185.238.170","MQTT","88","57205","83","1883","Publish Message (id=83) [devices-11]"
"27551","334.172430668","130.185.238.170","192.168.15.8","MQTT","70","1883","88","46435","Publish Ack (id=88)"
"27553","334.178001381","192.168.15.8","130.185.238.170","MQTT","87","35631","95","1883","Publish Message (id=95) [devices-6]"
"27562","334.202438442","192.168.15.8","130.185.238.170","MQTT","88","49123","74","1883","Publish Message (id=74) [devices-42]"
"27571","334.203710673","192.168.15.8","130.185.238.170","MQTT","68","58773","","1883","Ping Request"
"27592","334.235858506","130.185.238.170","192.168.15.8","MQTT","86","1883","","38827","Publish Message [devices-26]"
"27596","334.246776451","130.185.238.170","192.168.15.8","MQTT","86","1883","","55885","Publish Message [devices-33]"
"27598","334.248490631","130.185.238.170","192.168.15.8","MQTT","86","1883","","57205","Publish Message [devices-11]"
"27600","334.259305534","130.185.238.170","192.168.15.8","MQTT","85","1883","","35631","Publish Message [devices-6]"
"27603","334.279172015","130.185.238.170","192.168.15.8","MQTT","68","1883","","58773","Ping Response"
"27605","334.279604302","130.185.238.170","192.168.15.8","MQTT","86","1883","","49123","Publish Message [devices-42]"
"27607","334.311838737","130.185.238.170","192.168.15.8","MQTT","70","1883","88","38827","Publish Ack (id=88)"
"27609","334.324422083","130.185.238.170","192.168.15.8","MQTT","70","1883","83","57205","Publish Ack (id=83)"
"27611","334.326569018","130.185.238.170","192.168.15.8","MQTT","70","1883","75","55885","Publish Ack (id=75)"
"27613","334.339205321","130.185.238.170","192.168.15.8","MQTT","70","1883","95","35631","Publish Ack (id=95)"
"27615","334.355502053","130.185.238.170","192.168.15.8","MQTT","70","1883","74","49123","Publish Ack (id=74)"
"27621","334.364218953","192.168.15.8","130.185.238.170","MQTT","88","55395","89","1883","Publish Message (id=89) [devices-18]"
"27648","334.440077407","130.185.238.170","192.168.15.8","MQTT","86","1883","","55395","Publish Message [devices-18]"
"27655","334.516048749","130.185.238.170","192.168.15.8","MQTT","70","1883","89","55395","Publish Ack (id=89)"
"27666","334.698040679","192.168.15.8","130.185.238.170","MQTT","88","35209","79","1883","Publish Message (id=79) [devices-19]"
"27677","334.746980676","192.168.15.8","130.185.238.170","MQTT","88","44733","77","1883","Publish Message (id=77) [devices-49]"
"27689","334.779760295","130.185.238.170","192.168.15.8","MQTT","86","1883","","35209","Publish Message [devices-19]"
"27691","334.804689646","192.168.15.8","130.185.238.170","MQTT","88","36773","82","1883","Publish Message (id=82) [devices-36]"
"27692","334.807095737","192.168.15.8","130.185.238.170","MQTT","88","40167","81","1883","Publish Message (id=81) [devices-48]"
"27693","334.821806655","130.185.238.170","192.168.15.8","MQTT","86","1883","","44733","Publish Message [devices-49]"
"27695","334.859738736","130.185.238.170","192.168.15.8","MQTT","70","1883","79","35209","Publish Ack (id=79)"
"27705","334.872562248","192.168.15.8","130.185.238.170","MQTT","87","47491","87","1883","Publish Message (id=87) [devices-2]"
"27706","334.882457818","130.185.238.170","192.168.15.8","MQTT","86","1883","","36773","Publish Message [devices-36]"
"27708","334.883402361","130.185.238.170","192.168.15.8","MQTT","86","1883","","40167","Publish Message [devices-48]"
"27724","334.897876255","130.185.238.170","192.168.15.8","MQTT","70","1883","77","44733","Publish Ack (id=77)"
"27729","334.925176690","192.168.15.8","130.185.238.170","MQTT","88","58773","80","1883","Publish Message (id=80) [devices-23]"
"27732","334.934502324","192.168.15.8","130.185.238.170","MQTT","88","58841","93","1883","Publish Message (id=93) [devices-20]"
"27733","334.952740220","130.185.238.170","192.168.15.8","MQTT","85","1883","","47491","Publish Message [devices-2]"
"27735","334.959423723","130.185.238.170","192.168.15.8","MQTT","70","1883","81","40167","Publish Ack (id=81)"
"27738","334.962235788","130.185.238.170","192.168.15.8","MQTT","70","1883","82","36773","Publish Ack (id=82)"
"27742","334.999274589","130.185.238.170","192.168.15.8","MQTT","86","1883","","58773","Publish Message [devices-23]"
"27744","335.012260856","130.185.238.170","192.168.15.8","MQTT","86","1883","","58841","Publish Message [devices-20]"
"27748","335.032369053","130.185.238.170","192.168.15.8","MQTT","70","1883","87","47491","Publish Ack (id=87)"
"27757","335.072052637","192.168.15.8","130.185.238.170","MQTT","88","36417","87","1883","Publish Message (id=87) [devices-16]"
"27758","335.075028604","130.185.238.170","192.168.15.8","MQTT","70","1883","80","58773","Publish Ack (id=80)"
"27761","335.088171371","130.185.238.170","192.168.15.8","MQTT","70","1883","93","58841","Publish Ack (id=93)"
"27763","335.129106516","192.168.15.8","130.185.238.170","MQTT","88","49543","80","1883","Publish Message (id=80) [devices-34]"
"27764","335.134383998","192.168.15.8","130.185.238.170","MQTT","88","57831","80","1883","Publish Message (id=80) [devices-28]"
"27767","335.151473752","130.185.238.170","192.168.15.8","MQTT","86","1883","","36417","Publish Message [devices-16]"
"27769","335.202000184","130.185.238.170","192.168.15.8","MQTT","86","1883","","49543","Publish Message [devices-34]"
"27771","335.214926023","130.185.238.170","192.168.15.8","MQTT","86","1883","","57831","Publish Message [devices-28]"
"27773","335.231266838","130.185.238.170","192.168.15.8","MQTT","70","1883","87","36417","Publish Ack (id=87)"
"27775","335.277708651","130.185.238.170","192.168.15.8","MQTT","70","1883","80","49543","Publish Ack (id=80)"
"27777","335.294780533","130.185.238.170","192.168.15.8","MQTT","70","1883","80","57831","Publish Ack (id=80)"
"27779","335.306573499","192.168.15.8","130.185.238.170","MQTT","87","45027","85","1883","Publish Message (id=85) [devices-3]"
"27780","335.388300380","130.185.238.170","192.168.15.8","MQTT","85","1883","","45027","Publish Message [devices-3]"
"27782","335.404160094","192.168.15.8","130.185.238.170","MQTT","87","49673","91","1883","Publish Message (id=91) [devices-7]"
"27785","335.442049176","192.168.15.8","130.185.238.170","MQTT","87","35699","86","1883","Publish Message (id=86) [devices-5]"
"27786","335.468094825","130.185.238.170","192.168.15.8","MQTT","70","1883","85","45027","Publish Ack (id=85)"
"27788","335.479728507","130.185.238.170","192.168.15.8","MQTT","85","1883","","49673","Publish Message [devices-7]"
"27790","335.517833075","192.168.15.8","130.185.238.170","MQTT","88","39291","81","1883","Publish Message (id=81) [devices-47]"
"27791","335.525340687","130.185.238.170","192.168.15.8","MQTT","85","1883","","35699","Publish Message [devices-5]"
"27793","335.555302089","130.185.238.170","192.168.15.8","MQTT","70","1883","91","49673","Publish Ack (id=91)"
"27795","335.599420274","130.185.238.170","192.168.15.8","MQTT","86","1883","","39291","Publish Message [devices-47]"
"27797","335.609214021","130.185.238.170","192.168.15.8","MQTT","70","1883","86","35699","Publish Ack (id=86)"
"27799","335.647756793","192.168.15.8","130.185.238.170","MQTT","88","47351","86","1883","Publish Message (id=86) [devices-35]"
"27800","335.679078722","130.185.238.170","192.168.15.8","MQTT","70","1883","81","39291","Publish Ack (id=81)"
"27802","335.726013022","130.185.238.170","192.168.15.8","MQTT","86","1883","","47351","Publish Message [devices-35]"
"27804","335.740795433","192.168.15.8","130.185.238.170","MQTT","87","58781","87","1883","Publish Message (id=87) [devices-1]"
"27805","335.765332224","192.168.15.8","130.185.238.170","MQTT","88","38559","81","1883","Publish Message (id=81) [devices-41]"
"27806","335.805885764","130.185.238.170","192.168.15.8","MQTT","70","1883","86","47351","Publish Ack (id=86)"
"27808","335.815164131","130.185.238.170","192.168.15.8","MQTT","85","1883","","58781","Publish Message [devices-1]"
"27810","335.846843466","130.185.238.170","192.168.15.8","MQTT","86","1883","","38559","Publish Message [devices-41]"
"27812","335.891070727","130.185.238.170","192.168.15.8","MQTT","70","1883","87","58781","Publish Ack (id=87)"
"27815","335.926782331","130.185.238.170","192.168.15.8","MQTT","70","1883","81","38559","Publish Ack (id=81)"
"27821","335.991505813","192.168.15.8","130.185.238.170","MQTT","87","39113","85","1883","Publish Message (id=85) [devices-8]"
"27822","336.004947135","192.168.15.8","130.185.238.170","MQTT","88","34621","84","1883","Publish Message (id=84) [devices-30]"
"27823","336.025763984","192.168.15.8","130.185.238.170","MQTT","87","35631","96","1883","Publish Message (id=96) [devices-6]"
"27827","336.071373036","130.185.238.170","192.168.15.8","MQTT","85","1883","","39113","Publish Message [devices-8]"
"27830","336.080538010","130.185.238.170","192.168.15.8","MQTT","86","1883","","34621","Publish Message [devices-30]"
"27833","336.107431163","130.185.238.170","192.168.15.8","MQTT","85","1883","","35631","Publish Message [devices-6]"
"27837","336.151311980","130.185.238.170","192.168.15.8","MQTT","70","1883","85","39113","Publish Ack (id=85)"
"27839","336.156484697","130.185.238.170","192.168.15.8","MQTT","70","1883","84","34621","Publish Ack (id=84)"
"27842","336.187147063","130.185.238.170","192.168.15.8","MQTT","70","1883","96","35631","Publish Ack (id=96)"
"27844","336.257279134","192.168.15.8","130.185.238.170","MQTT","88","39929","87","1883","Publish Message (id=87) [devices-21]"
"27845","336.304716897","192.168.15.8","130.185.238.170","MQTT","88","51805","83","1883","Publish Message (id=83) [devices-29]"
"27846","336.340534096","130.185.238.170","192.168.15.8","MQTT","86","1883","","39929","Publish Message [devices-21]"
"27848","336.355595802","192.168.15.8","130.185.238.170","MQTT","88","35613","87","1883","Publish Message (id=87) [devices-22]"
"27849","336.370504912","192.168.15.8","130.185.238.170","MQTT","88","58841","94","1883","Publish Message (id=94) [devices-20]"
"27850","336.381254657","130.185.238.170","192.168.15.8","MQTT","86","1883","","51805","Publish Message [devices-29]"
"27852","336.387257598","192.168.15.8","130.185.238.170","MQTT","88","44157","81","1883","Publish Message (id=81) [devices-38]"
"27854","336.420493123","130.185.238.170","192.168.15.8","MQTT","70","1883","87","39929","Publish Ack (id=87)"
"27856","336.422207237","192.168.15.8","130.185.238.170","MQTT","88","51311","91","1883","Publish Message (id=91) [devices-15]"
"27857","336.431116364","130.185.238.170","192.168.15.8","MQTT","86","1883","","35613","Publish Message [devices-22]"
"27859","336.449385649","130.185.238.170","192.168.15.8","MQTT","86","1883","","58841","Publish Message [devices-20]"
"27861","336.460421461","130.185.238.170","192.168.15.8","MQTT","86","1883","","44157","Publish Message [devices-38]"
"27863","336.460820909","130.185.238.170","192.168.15.8","MQTT","70","1883","83","51805","Publish Ack (id=83)"
"27865","336.461389676","192.168.15.8","130.185.238.170","MQTT","88","38827","89","1883","Publish Message (id=89) [devices-26]"
"27866","336.498467753","130.185.238.170","192.168.15.8","MQTT","86","1883","","51311","Publish Message [devices-15]"
"27868","336.506884398","130.185.238.170","192.168.15.8","MQTT","70","1883","87","35613","Publish Ack (id=87)"
"27870","336.528032116","130.185.238.170","192.168.15.8","MQTT","70","1883","94","58841","Publish Ack (id=94)"
"27872","336.532319505","130.185.238.170","192.168.15.8","MQTT","70","1883","81","44157","Publish Ack (id=81)"
"27874","336.539744479","130.185.238.170","192.168.15.8","MQTT","86","1883","","38827","Publish Message [devices-26]"
"27877","336.574483199","130.185.238.170","192.168.15.8","MQTT","70","1883","91","51311","Publish Ack (id=91)"
"27879","336.579444505","192.168.15.8","130.185.238.170","MQTT","88","48201","82","1883","Publish Message (id=82) [devices-32]"
"27880","336.615573106","130.185.238.170","192.168.15.8","MQTT","70","1883","89","38827","Publish Ack (id=89)"
"27882","336.660030348","130.185.238.170","192.168.15.8","MQTT","86","1883","","48201","Publish Message [devices-32]"
"27884","336.666686587","192.168.15.8","130.185.238.170","MQTT","88","60067","82","1883","Publish Message (id=82) [devices-39]"
"27885","336.706931696","192.168.15.8","130.185.238.170","MQTT","88","35209","80","1883","Publish Message (id=80) [devices-19]"
"27886","336.740143417","130.185.238.170","192.168.15.8","MQTT","70","1883","82","48201","Publish Ack (id=82)"
"27888","336.743275883","130.185.238.170","192.168.15.8","MQTT","86","1883","","60067","Publish Message [devices-39]"
"27890","336.787792841","130.185.238.170","192.168.15.8","MQTT","86","1883","","35209","Publish Message [devices-19]"
"27892","336.790423607","192.168.15.8","130.185.238.170","MQTT","88","57899","84","1883","Publish Message (id=84) [devices-46]"
"27893","336.819173455","130.185.238.170","192.168.15.8","MQTT","70","1883","82","60067","Publish Ack (id=82)"
"27895","336.834057349","192.168.15.8","130.185.238.170","MQTT","88","50339","91","1883","Publish Message (id=91) [devices-27]"
"27896","336.839783455","192.168.15.8","130.185.238.170","MQTT","88","55395","90","1883","Publish Message (id=90) [devices-18]"
"27897","336.867694267","130.185.238.170","192.168.15.8","MQTT","70","1883","80","35209","Publish Ack (id=80)"
"27899","336.868249454","130.185.238.170","192.168.15.8","MQTT","86","1883","","57899","Publish Message [devices-46]"
"27901","336.910989871","130.185.238.170","192.168.15.8","MQTT","86","1883","","50339","Publish Message [devices-27]"
"27903","336.915877769","130.185.238.170","192.168.15.8","MQTT","86","1883","","55395","Publish Message [devices-18]"
"27906","336.932049956","192.168.15.8","130.185.238.170","MQTT","88","39291","82","1883","Publish Message (id=82) [devices-47]"
"27907","336.944440922","130.185.238.170","192.168.15.8","MQTT","70","1883","84","57899","Publish Ack (id=84)"
"27909","336.987058381","130.185.238.170","192.168.15.8","MQTT","70","1883","91","50339","Publish Ack (id=91)"
"27911","336.991943648","130.185.238.170","192.168.15.8","MQTT","70","1883","90","55395","Publish Ack (id=90)"
"27913","337.011192485","130.185.238.170","192.168.15.8","MQTT","86","1883","","39291","Publish Message [devices-47]"
"27915","337.042965067","192.168.15.8","130.185.238.170","MQTT","88","43947","88","1883","Publish Message (id=88) [devices-10]"
"27916","337.043054452","192.168.15.8","130.185.238.170","MQTT","88","55683","82","1883","Publish Message (id=82) [devices-14]"
"27917","337.092363588","130.185.238.170","192.168.15.8","MQTT","70","1883","82","39291","Publish Ack (id=82)"
"27919","337.111146149","192.168.15.8","130.185.238.170","MQTT","88","40167","82","1883","Publish Message (id=82) [devices-48]"
"27921","337.119319503","130.185.238.170","192.168.15.8","MQTT","86","1883","","55683","Publish Message [devices-14]"
"27923","337.122650284","130.185.238.170","192.168.15.8","MQTT","86","1883","","43947","Publish Message [devices-10]"
"27929","337.187684937","130.185.238.170","192.168.15.8","MQTT","86","1883","","40167","Publish Message [devices-48]"
"27931","337.195537483","130.185.238.170","192.168.15.8","MQTT","70","1883","82","55683","Publish Ack (id=82)"
"27933","337.202366287","130.185.238.170","192.168.15.8","MQTT","70","1883","88","43947","Publish Ack (id=88)"
"27940","337.263494409","130.185.238.170","192.168.15.8","MQTT","70","1883","82","40167","Publish Ack (id=82)"
"27942","337.303838869","192.168.15.8","130.185.238.170","MQTT","88","58399","84","1883","Publish Message (id=84) [devices-31]"
"27950","337.369941887","192.168.15.8","130.185.238.170","MQTT","88","44171","85","1883","Publish Message (id=85) [devices-12]"
"27951","337.381394566","192.168.15.8","130.185.238.170","MQTT","88","41207","78","1883","Publish Message (id=78) [devices-44]"
"27952","337.383946920","130.185.238.170","192.168.15.8","MQTT","86","1883","","58399","Publish Message [devices-31]"
"27959","337.446457234","130.185.238.170","192.168.15.8","MQTT","86","1883","","44171","Publish Message [devices-12]"
"27961","337.458838020","130.185.238.170","192.168.15.8","MQTT","86","1883","","41207","Publish Message [devices-44]"
"27963","337.463839924","130.185.238.170","192.168.15.8","MQTT","70","1883","84","58399","Publish Ack (id=84)"
"27965","337.522264930","130.185.238.170","192.168.15.8","MQTT","70","1883","85","44171","Publish Ack (id=85)"
"27967","337.536932986","130.185.238.170","192.168.15.8","MQTT","70","1883","78","41207","Publish Ack (id=78)"
"27969","337.582222982","192.168.15.8","130.185.238.170","MQTT","68","56555","","1883","Ping Request"
"27970","337.582289135","192.168.15.8","130.185.238.170","MQTT","88","57205","84","1883","Publish Message (id=84) [devices-11]"
"27971","337.660592890","130.185.238.170","192.168.15.8","MQTT","86","1883","","57205","Publish Message [devices-11]"
"27973","337.662999475","130.185.238.170","192.168.15.8","MQTT","68","1883","","56555","Ping Response"
"27975","337.736692003","130.185.238.170","192.168.15.8","MQTT","70","1883","84","57205","Publish Ack (id=84)"
"27977","337.776738761","192.168.15.8","130.185.238.170","MQTT","88","57831","81","1883","Publish Message (id=81) [devices-28]"
"27978","337.801399048","192.168.15.8","130.185.238.170","MQTT","68","54233","","1883","Ping Request"
"27979","337.815022965","192.168.15.8","130.185.238.170","MQTT","87","35699","87","1883","Publish Message (id=87) [devices-5]"
"27980","337.854891230","130.185.238.170","192.168.15.8","MQTT","86","1883","","57831","Publish Message [devices-28]"
"27982","337.884232881","130.185.238.170","192.168.15.8","MQTT","68","1883","","54233","Ping Response"
"27983","337.884269910","192.168.15.8","130.185.238.170","MQTT","88","54233","85","1883","Publish Message (id=85) [devices-25]"
"27986","337.896786120","130.185.238.170","192.168.15.8","MQTT","85","1883","","35699","Publish Message [devices-5]"
"27988","337.934296459","192.168.15.8","130.185.238.170","MQTT","88","58841","95","1883","Publish Message (id=95) [devices-20]"
"27989","337.934800335","130.185.238.170","192.168.15.8","MQTT","70","1883","81","57831","Publish Ack (id=81)"
"27991","337.947672159","192.168.15.8","130.185.238.170","MQTT","88","54087","84","1883","Publish Message (id=84) [devices-17]"
"27993","337.964237497","130.185.238.170","192.168.15.8","MQTT","86","1883","","54233","Publish Message [devices-25]"
"27994","337.977074448","130.185.238.170","192.168.15.8","MQTT","70","1883","87","35699","Publish Ack (id=87)"
"27997","338.012354946","192.168.15.8","130.185.238.170","MQTT","88","33117","81","1883","Publish Message (id=81) [devices-40]"
"27998","338.012677656","130.185.238.170","192.168.15.8","MQTT","86","1883","","58841","Publish Message [devices-20]"
"28000","338.024088054","130.185.238.170","192.168.15.8","MQTT","86","1883","","54087","Publish Message [devices-17]"
"28002","338.047261521","192.168.15.8","130.185.238.170","MQTT","88","55885","76","1883","Publish Message (id=76) [devices-33]"
"28003","338.086054448","130.185.238.170","192.168.15.8","MQTT","86","1883","","33117","Publish Message [devices-40]"
"28005","338.088048657","130.185.238.170","192.168.15.8","MQTT","70","1883","95","58841","Publish Ack (id=95)"
"28006","338.088048920","130.185.238.170","192.168.15.8","MQTT","70","1883","85","54233","Publish Ack (id=85)"
"28009","338.093944307","192.168.15.8","130.185.238.170","MQTT","88","44157","82","1883","Publish Message (id=82) [devices-38]"
"28010","338.100090673","130.185.238.170","192.168.15.8","MQTT","70","1883","84","54087","Publish Ack (id=84)"
"28012","338.126993326","130.185.238.170","192.168.15.8","MQTT","86","1883","","55885","Publish Message [devices-33]"
"28014","338.147717882","192.168.15.8","130.185.238.170","MQTT","88","35613","88","1883","Publish Message (id=88) [devices-22]"
"28015","338.162075755","130.185.238.170","192.168.15.8","MQTT","70","1883","81","33117","Publish Ack (id=81)"
"28019","338.168473370","130.185.238.170","192.168.15.8","MQTT","86","1883","","44157","Publish Message [devices-38]"
"28024","338.206803881","130.185.238.170","192.168.15.8","MQTT","70","1883","76","55885","Publish Ack (id=76)"
"28027","338.223194481","130.185.238.170","192.168.15.8","MQTT","86","1883","","35613","Publish Message [devices-22]"
"28030","338.240456469","130.185.238.170","192.168.15.8","MQTT","70","1883","82","44157","Publish Ack (id=82)"
"28033","338.299132033","130.185.238.170","192.168.15.8","MQTT","70","1883","88","35613","Publish Ack (id=88)"
"28035","338.332938338","192.168.15.8","130.185.238.170","MQTT","88","58773","81","1883","Publish Message (id=81) [devices-23]"
"28037","338.393684375","192.168.15.8","130.185.238.170","MQTT","88","44635","79","1883","Publish Message (id=79) [devices-45]"
"28044","338.407156781","130.185.238.170","192.168.15.8","MQTT","86","1883","","58773","Publish Message [devices-23]"
"28046","338.412932301","192.168.15.8","130.185.238.170","MQTT","88","40245","87","1883","Publish Message (id=87) [devices-13]"
"28047","338.414164126","192.168.15.8","130.185.238.170","MQTT","87","58781","88","1883","Publish Message (id=88) [devices-1]"
"28049","338.469320037","192.168.15.8","130.185.238.170","MQTT","88","56555","84","1883","Publish Message (id=84) [devices-24]"
"28050","338.469919939","130.185.238.170","192.168.15.8","MQTT","86","1883","","44635","Publish Message [devices-45]"
"28052","338.483052376","130.185.238.170","192.168.15.8","MQTT","70","1883","81","58773","Publish Ack (id=81)"
"28054","338.490979775","130.185.238.170","192.168.15.8","MQTT","85","1883","","58781","Publish Message [devices-1]"
"28055","338.490980253","130.185.238.170","192.168.15.8","MQTT","86","1883","","40245","Publish Message [devices-13]"
"28058","338.492939827","192.168.15.8","130.185.238.170","MQTT","88","39929","88","1883","Publish Message (id=88) [devices-21]"
"28059","338.493004119","192.168.15.8","130.185.238.170","MQTT","88","50339","92","1883","Publish Message (id=92) [devices-27]"
"28063","338.545565678","130.185.238.170","192.168.15.8","MQTT","70","1883","79","44635","Publish Ack (id=79)"
"28065","338.551069848","130.185.238.170","192.168.15.8","MQTT","86","1883","","56555","Publish Message [devices-24]"
"28067","338.554632704","192.168.15.8","130.185.238.170","MQTT","87","35631","97","1883","Publish Message (id=97) [devices-6]"
"28068","338.566810074","130.185.238.170","192.168.15.8","MQTT","70","1883","88","58781","Publish Ack (id=88)"
"28069","338.566810583","130.185.238.170","192.168.15.8","MQTT","86","1883","","50339","Publish Message [devices-27]"
"28072","338.571198017","130.185.238.170","192.168.15.8","MQTT","70","1883","87","40245","Publish Ack (id=87)"
"28074","338.572454778","130.185.238.170","192.168.15.8","MQTT","86","1883","","39929","Publish Message [devices-21]"
"28076","338.579139182","192.168.15.8","130.185.238.170","MQTT","88","49543","81","1883","Publish Message (id=81) [devices-34]"
"28077","338.618095682","192.168.15.8","130.185.238.170","MQTT","68","38827","","1883","Ping Request"
"28078","338.630968675","130.185.238.170","192.168.15.8","MQTT","70","1883","84","56555","Publish Ack (id=84)"
"28080","338.635202252","130.185.238.170","192.168.15.8","MQTT","85","1883","","35631","Publish Message [devices-6]"
"28082","338.643071480","130.185.238.170","192.168.15.8","MQTT","70","1883","92","50339","Publish Ack (id=92)"
"28084","338.648606434","192.168.15.8","130.185.238.170","MQTT","88","48201","83","1883","Publish Message (id=83) [devices-32]"
"28087","338.652484125","130.185.238.170","192.168.15.8","MQTT","70","1883","88","39929","Publish Ack (id=88)"
"28089","338.653768163","130.185.238.170","192.168.15.8","MQTT","86","1883","","49543","Publish Message [devices-34]"
"28101","338.695893138","130.185.238.170","192.168.15.8","MQTT","68","1883","","38827","Ping Response"
"28103","338.715103216","130.185.238.170","192.168.15.8","MQTT","70","1883","97","35631","Publish Ack (id=97)"
"28106","338.728079843","130.185.238.170","192.168.15.8","MQTT","86","1883","","48201","Publish Message [devices-32]"
"28108","338.729740823","130.185.238.170","192.168.15.8","MQTT","70","1883","81","49543","Publish Ack (id=81)"
"28111","338.805004257","192.168.15.8","130.185.238.170","MQTT","88","41207","79","1883","Publish Message (id=79) [devices-44]"
"28112","338.808096662","130.185.238.170","192.168.15.8","MQTT","70","1883","83","48201","Publish Ack (id=83)"
"28117","338.853548971","192.168.15.8","130.185.238.170","MQTT","88","49123","75","1883","Publish Message (id=75) [devices-42]"
"28131","338.878796542","130.185.238.170","192.168.15.8","MQTT","86","1883","","41207","Publish Message [devices-44]"
"28134","338.931638105","130.185.238.170","192.168.15.8","MQTT","86","1883","","49123","Publish Message [devices-42]"
"28137","338.954883995","130.185.238.170","192.168.15.8","MQTT","70","1883","79","41207","Publish Ack (id=79)"
"28139","338.955239973","192.168.15.8","130.185.238.170","MQTT","88","44733","78","1883","Publish Message (id=78) [devices-49]"
"28140","338.968204148","192.168.15.8","130.185.238.170","MQTT","87","44381","84","1883","Publish Message (id=84) [devices-4]"
"28143","339.007464338","130.185.238.170","192.168.15.8","MQTT","70","1883","75","49123","Publish Ack (id=75)"
"28153","339.030022052","130.185.238.170","192.168.15.8","MQTT","86","1883","","44733","Publish Message [devices-49]"
"28161","339.043896608","130.185.238.170","192.168.15.8","MQTT","85","1883","","44381","Publish Message [devices-4]"
"28168","339.076311846","192.168.15.8","130.185.238.170","MQTT","88","60067","83","1883","Publish Message (id=83) [devices-39]"
"28169","339.091910411","192.168.15.8","130.185.238.170","MQTT","87","38795","87","1883","Publish Message (id=87) [devices-9]"
"28172","339.105694973","130.185.238.170","192.168.15.8","MQTT","70","1883","78","44733","Publish Ack (id=78)"
"28174","339.119758042","130.185.238.170","192.168.15.8","MQTT","70","1883","84","44381","Publish Ack (id=84)"
"28204","339.151548597","130.185.238.170","192.168.15.8","MQTT","86","1883","","60067","Publish Message [devices-39]"
"28207","339.166948629","130.185.238.170","192.168.15.8","MQTT","85","1883","","38795","Publish Message [devices-9]"
"28210","339.197243490","192.168.15.8","130.185.238.170","MQTT","88","47351","87","1883","Publish Message (id=87) [devices-35]"
"28213","339.227124096","130.185.238.170","192.168.15.8","MQTT","70","1883","83","60067","Publish Ack (id=83)"
"28215","339.243040466","130.185.238.170","192.168.15.8","MQTT","70","1883","87","38795","Publish Ack (id=87)"
"28224","339.259873740","192.168.15.8","130.185.238.170","MQTT","87","35699","88","1883","Publish Message (id=88) [devices-5]"
"28230","339.277944361","130.185.238.170","192.168.15.8","MQTT","86","1883","","47351","Publish Message [devices-35]"
"28238","339.340849656","130.185.238.170","192.168.15.8","MQTT","85","1883","","35699","Publish Message [devices-5]"
"28240","339.357764060","130.185.238.170","192.168.15.8","MQTT","70","1883","87","47351","Publish Ack (id=87)"
"28243","339.365761198","192.168.15.8","130.185.238.170","MQTT","88","36417","88","1883","Publish Message (id=88) [devices-16]"
"28249","339.421234596","130.185.238.170","192.168.15.8","MQTT","70","1883","88","35699","Publish Ack (id=88)"
"28251","339.447428976","130.185.238.170","192.168.15.8","MQTT","86","1883","","36417","Publish Message [devices-16]"
"28255","339.513352907","192.168.15.8","130.185.238.170","MQTT","87","49673","92","1883","Publish Message (id=92) [devices-7]"
"28258","339.527164790","130.185.238.170","192.168.15.8","MQTT","70","1883","88","36417","Publish Ack (id=88)"
"28260","339.572175371","192.168.15.8","130.185.238.170","MQTT","88","53703","79","1883","Publish Message (id=79) [devices-37]"
"28263","339.591651840","130.185.238.170","192.168.15.8","MQTT","85","1883","","49673","Publish Message [devices-7]"
"28267","339.647455294","192.168.15.8","130.185.238.170","MQTT","88","43947","89","1883","Publish Message (id=89) [devices-10]"
"28268","339.653357015","130.185.238.170","192.168.15.8","MQTT","86","1883","","53703","Publish Message [devices-37]"
"28270","339.668126476","130.185.238.170","192.168.15.8","MQTT","70","1883","92","49673","Publish Ack (id=92)"
"28274","339.726751539","130.185.238.170","192.168.15.8","MQTT","86","1883","","43947","Publish Message [devices-10]"
"28276","339.735649872","130.185.238.170","192.168.15.8","MQTT","70","1883","79","53703","Publish Ack (id=79)"
"28282","339.806436883","130.185.238.170","192.168.15.8","MQTT","70","1883","89","43947","Publish Ack (id=89)"
"28285","339.832669881","192.168.15.8","130.185.238.170","MQTT","88","57831","82","1883","Publish Message (id=82) [devices-28]"
"28286","339.845135673","192.168.15.8","130.185.238.170","MQTT","88","46435","89","1883","Publish Message (id=89) [devices-43]"
"28290","339.911092091","130.185.238.170","192.168.15.8","MQTT","86","1883","","57831","Publish Message [devices-28]"
"28294","339.928790470","130.185.238.170","192.168.15.8","MQTT","86","1883","","46435","Publish Message [devices-43]"
"28296","339.953084486","192.168.15.8","130.185.238.170","MQTT","88","54119","81","1883","Publish Message (id=81) [devices-50]"
"28297","339.980202949","192.168.15.8","130.185.238.170","MQTT","88","36773","83","1883","Publish Message (id=83) [devices-36]"
"28300","339.990474254","130.185.238.170","192.168.15.8","MQTT","70","1883","82","57831","Publish Ack (id=82)"
"28302","340.008526837","130.185.238.170","192.168.15.8","MQTT","70","1883","89","46435","Publish Ack (id=89)"
