"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"792764","462.803540154","130.185.238.170","192.168.15.8","MQTT","70","1883","122","55567","Publish Ack (id=122)"
"798911","463.598834373","192.168.15.8","130.185.238.170","MQTT","338","45035","125","1883","Publish Message (id=125) [devices-3]"
"799508","463.694221305","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"800484","463.770791954","130.185.238.170","192.168.15.8","MQTT","70","1883","125","45035","Publish Ack (id=125)"
"812948","465.459808004","192.168.15.8","130.185.238.170","MQTT","338","58693","121","1883","Publish Message (id=121) [devices-2]"
"813958","465.535981601","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"814145","465.626200850","130.185.238.170","192.168.15.8","MQTT","70","1883","121","58693","Publish Ack (id=121)"
"815037","465.688334755","192.168.15.8","130.185.238.170","MQTT","338","59943","129","1883","Publish Message (id=129) [devices-4]"
"815161","465.766956174","192.168.15.8","130.185.238.170","MQTT","338","55897","134","1883","Publish Message (id=134) [devices-1]"
"815620","465.780850638","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"816238","465.845782884","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"816368","465.890306062","130.185.238.170","192.168.15.8","MQTT","70","1883","129","59943","Publish Ack (id=129)"
"816841","465.928099665","130.185.238.170","192.168.15.8","MQTT","70","1883","134","55897","Publish Ack (id=134)"
"831768","467.847204109","192.168.15.8","130.185.238.170","MQTT","338","59943","130","1883","Publish Message (id=130) [devices-4]"
"832444","467.953647424","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"833427","468.029375258","130.185.238.170","192.168.15.8","MQTT","70","1883","130","59943","Publish Ack (id=130)"
"836362","468.442778342","192.168.15.8","130.185.238.170","MQTT","338","45035","126","1883","Publish Message (id=126) [devices-3]"
"837063","468.538357695","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"838054","468.614498693","130.185.238.170","192.168.15.8","MQTT","70","1883","126","45035","Publish Ack (id=126)"
"839202","468.756917309","192.168.15.8","130.185.238.170","MQTT","338","55567","123","1883","Publish Message (id=123) [devices-5]"
"839784","468.868331418","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"840446","468.977176571","130.185.238.170","192.168.15.8","MQTT","70","1883","123","55567","Publish Ack (id=123)"
"845302","469.621899693","192.168.15.8","130.185.238.170","MQTT","338","55897","135","1883","Publish Message (id=135) [devices-1]"
"845919","469.716882292","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"846924","469.797588732","130.185.238.170","192.168.15.8","MQTT","70","1883","135","55897","Publish Ack (id=135)"
"853743","470.671688982","192.168.15.8","130.185.238.170","MQTT","338","58693","122","1883","Publish Message (id=122) [devices-2]"
"853969","470.770649469","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"854948","470.853663575","130.185.238.170","192.168.15.8","MQTT","70","1883","122","58693","Publish Ack (id=122)"
"863006","471.923294584","192.168.15.8","130.185.238.170","MQTT","338","59943","131","1883","Publish Message (id=131) [devices-4]"
"864035","472.001609220","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"864477","472.085675244","130.185.238.170","192.168.15.8","MQTT","70","1883","131","59943","Publish Ack (id=131)"
"864634","472.099826073","192.168.15.8","130.185.238.170","MQTT","338","45035","127","1883","Publish Message (id=127) [devices-3]"
"865260","472.203277154","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"865731","472.266265248","192.168.15.8","130.185.238.170","MQTT","338","55897","136","1883","Publish Message (id=136) [devices-1]"
"866224","472.279506764","130.185.238.170","192.168.15.8","MQTT","70","1883","127","45035","Publish Ack (id=127)"
"866414","472.349734463","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"867406","472.428599985","130.185.238.170","192.168.15.8","MQTT","70","1883","136","55897","Publish Ack (id=136)"
"876614","473.690844247","192.168.15.8","130.185.238.170","MQTT","338","58693","123","1883","Publish Message (id=123) [devices-2]"
"877687","473.765876682","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"877936","473.850858963","130.185.238.170","192.168.15.8","MQTT","70","1883","123","58693","Publish Ack (id=123)"
"885722","474.841852903","192.168.15.8","130.185.238.170","MQTT","338","45035","128","1883","Publish Message (id=128) [devices-3]"
"886449","474.917996056","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"886903","474.969065527","192.168.15.8","130.185.238.170","MQTT","338","55567","124","1883","Publish Message (id=124) [devices-5]"
"886936","475.011287688","130.185.238.170","192.168.15.8","MQTT","70","1883","128","45035","Publish Ack (id=128)"
"887408","475.044223157","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"888105","475.139902362","130.185.238.170","192.168.15.8","MQTT","70","1883","124","55567","Publish Ack (id=124)"
"892677","475.739336746","192.168.15.8","130.185.238.170","MQTT","338","58693","124","1883","Publish Message (id=124) [devices-2]"
"893720","475.813847540","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"893877","475.875750307","192.168.15.8","130.185.238.170","MQTT","338","55897","137","1883","Publish Message (id=137) [devices-1]"
"893968","475.906359589","130.185.238.170","192.168.15.8","MQTT","70","1883","124","58693","Publish Ack (id=124)"
"894840","475.953772297","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"895477","476.063229740","130.185.238.170","192.168.15.8","MQTT","70","1883","137","55897","Publish Ack (id=137)"
"905210","477.286834803","192.168.15.8","130.185.238.170","MQTT","338","55897","138","1883","Publish Message (id=138) [devices-1]"
"905857","477.392252838","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"906566","477.503157925","130.185.238.170","192.168.15.8","MQTT","70","1883","138","55897","Publish Ack (id=138)"
"906568","477.513137162","192.168.15.8","130.185.238.170","MQTT","338","58693","125","1883","Publish Message (id=125) [devices-2]"
"907558","477.589420994","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"907925","477.681293028","130.185.238.170","192.168.15.8","MQTT","70","1883","125","58693","Publish Ack (id=125)"
"908781","477.753056774","192.168.15.8","130.185.238.170","MQTT","338","59943","132","1883","Publish Message (id=132) [devices-4]"
"909148","477.829486592","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"910010","477.934629685","130.185.238.170","192.168.15.8","MQTT","70","1883","132","59943","Publish Ack (id=132)"
"911673","478.302608362","192.168.15.8","130.185.238.170","MQTT","338","55567","125","1883","Publish Message (id=125) [devices-5]"
"911801","478.413231550","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"912316","478.489858157","130.185.238.170","192.168.15.8","MQTT","70","1883","125","55567","Publish Ack (id=125)"
"917061","479.687986937","192.168.15.8","130.185.238.170","MQTT","338","55567","126","1883","Publish Message (id=126) [devices-5]"
"918039","479.764088542","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"918734","479.879227088","130.185.238.170","192.168.15.8","MQTT","70","1883","126","55567","Publish Ack (id=126)"
"920985","480.171363965","192.168.15.8","130.185.238.170","MQTT","338","45035","129","1883","Publish Message (id=129) [devices-3]"
"921974","480.248881677","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"922462","480.339646414","130.185.238.170","192.168.15.8","MQTT","70","1883","129","45035","Publish Ack (id=129)"
"933348","481.723442620","192.168.15.8","130.185.238.170","MQTT","338","58693","126","1883","Publish Message (id=126) [devices-2]"
"933818","481.800940817","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"934510","481.907709789","130.185.238.170","192.168.15.8","MQTT","70","1883","126","58693","Publish Ack (id=126)"
"937282","482.246521333","192.168.15.8","130.185.238.170","MQTT","338","55567","127","1883","Publish Message (id=127) [devices-5]"
"937919","482.348263393","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"938881","482.425507369","130.185.238.170","192.168.15.8","MQTT","70","1883","127","55567","Publish Ack (id=127)"
"938894","482.431418880","192.168.15.8","130.185.238.170","MQTT","338","55897","139","1883","Publish Message (id=139) [devices-1]"
"939475","482.535377619","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"940092","482.646516962","130.185.238.170","192.168.15.8","MQTT","70","1883","139","55897","Publish Ack (id=139)"
"949009","483.736818157","192.168.15.8","130.185.238.170","MQTT","338","59943","133","1883","Publish Message (id=133) [devices-4]"
"949611","483.844680704","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"950369","483.958545312","130.185.238.170","192.168.15.8","MQTT","70","1883","133","59943","Publish Ack (id=133)"
"951467","484.093416464","192.168.15.8","130.185.238.170","MQTT","338","55567","128","1883","Publish Message (id=128) [devices-5]"
"951929","484.169039405","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"952571","484.257697499","130.185.238.170","192.168.15.8","MQTT","70","1883","128","55567","Publish Ack (id=128)"
"954751","484.517597993","192.168.15.8","130.185.238.170","MQTT","338","45035","130","1883","Publish Message (id=130) [devices-3]"
"955256","484.593331133","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"955506","484.614355466","192.168.15.8","130.185.238.170","MQTT","338","58693","127","1883","Publish Message (id=127) [devices-2]"
"955964","484.698423102","130.185.238.170","192.168.15.8","MQTT","70","1883","130","45035","Publish Ack (id=130)"
"955966","484.713499698","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"956983","484.787467048","130.185.238.170","192.168.15.8","MQTT","70","1883","127","58693","Publish Ack (id=127)"
"962224","485.462435932","192.168.15.8","130.185.238.170","MQTT","338","55567","129","1883","Publish Message (id=129) [devices-5]"
"962960","485.574488575","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"963948","485.651116783","130.185.238.170","192.168.15.8","MQTT","70","1883","129","55567","Publish Ack (id=129)"
"973130","486.844606740","192.168.15.8","130.185.238.170","MQTT","338","59943","134","1883","Publish Message (id=134) [devices-4]"
"973666","486.919409389","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"974310","487.028245706","130.185.238.170","192.168.15.8","MQTT","70","1883","134","59943","Publish Ack (id=134)"
"979825","487.752982892","192.168.15.8","130.185.238.170","MQTT","338","55897","140","1883","Publish Message (id=140) [devices-1]"
"980799","487.834638727","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"981369","487.936294978","130.185.238.170","192.168.15.8","MQTT","70","1883","140","55897","Publish Ack (id=140)"
"996148","489.855997203","192.168.15.8","130.185.238.170","MQTT","338","45035","131","1883","Publish Message (id=131) [devices-3]"
"996670","489.905531407","192.168.15.8","130.185.238.170","MQTT","338","59943","135","1883","Publish Message (id=135) [devices-4]"
"996774","489.963784232","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"997059","489.996745313","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"997737","490.038590189","130.185.238.170","192.168.15.8","MQTT","70","1883","131","45035","Publish Ack (id=131)"
"997939","490.100779821","130.185.238.170","192.168.15.8","MQTT","70","1883","135","59943","Publish Ack (id=135)"
"997941","490.106663616","192.168.15.8","130.185.238.170","MQTT","338","58693","128","1883","Publish Message (id=128) [devices-2]"
"998415","490.160364107","192.168.15.8","130.185.238.170","MQTT","338","55897","141","1883","Publish Message (id=141) [devices-1]"
"998673","490.181267125","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"999083","490.262805095","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"999085","490.274444476","130.185.238.170","192.168.15.8","MQTT","70","1883","128","58693","Publish Ack (id=128)"
"1000056","490.342438802","130.185.238.170","192.168.15.8","MQTT","70","1883","141","55897","Publish Ack (id=141)"
"1001169","490.502335141","192.168.15.8","130.185.238.170","MQTT","338","55567","130","1883","Publish Message (id=130) [devices-5]"
"1001505","490.588363151","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1002388","490.684026771","130.185.238.170","192.168.15.8","MQTT","70","1883","130","55567","Publish Ack (id=130)"
"1006317","491.188204128","192.168.15.8","130.185.238.170","MQTT","338","59943","136","1883","Publish Message (id=136) [devices-4]"
"1006989","491.291261954","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1007969","491.368466816","130.185.238.170","192.168.15.8","MQTT","70","1883","136","59943","Publish Ack (id=136)"
"1017235","492.980325272","192.168.15.8","130.185.238.170","MQTT","338","59943","137","1883","Publish Message (id=137) [devices-4]"
"1017278","493.055905721","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1017804","493.131157879","130.185.238.170","192.168.15.8","MQTT","70","1883","137","59943","Publish Ack (id=137)"
"1018827","493.391242641","192.168.15.8","130.185.238.170","MQTT","338","55567","131","1883","Publish Message (id=131) [devices-5]"
"1018915","493.491666774","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1019396","493.566965412","130.185.238.170","192.168.15.8","MQTT","70","1883","131","55567","Publish Ack (id=131)"
"1019454","493.660974404","192.168.15.8","130.185.238.170","MQTT","338","55897","142","1883","Publish Message (id=142) [devices-1]"
"1020008","493.739171454","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1020260","493.818506004","130.185.238.170","192.168.15.8","MQTT","70","1883","142","55897","Publish Ack (id=142)"
"1021172","494.042879908","192.168.15.8","130.185.238.170","MQTT","338","58693","129","1883","Publish Message (id=129) [devices-2]"
"1021571","494.116365649","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1021709","494.219902575","130.185.238.170","192.168.15.8","MQTT","70","1883","129","58693","Publish Ack (id=129)"
"1027279","495.090836053","192.168.15.8","130.185.238.170","MQTT","338","55567","132","1883","Publish Message (id=132) [devices-5]"
"1027820","495.166485880","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1028445","495.258769962","130.185.238.170","192.168.15.8","MQTT","70","1883","132","55567","Publish Ack (id=132)"
"1030707","495.531954232","192.168.15.8","130.185.238.170","MQTT","338","45035","132","1883","Publish Message (id=132) [devices-3]"
"1031180","495.607622318","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1031821","495.698517454","130.185.238.170","192.168.15.8","MQTT","70","1883","132","45035","Publish Ack (id=132)"
"1041027","497.228253610","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","[TCP ACKed unseen segment] , Publish Message [devices-1]"
"1041831","497.319001763","130.185.238.170","192.168.15.8","MQTT","70","1883","143","55897","[TCP ACKed unseen segment] , Publish Ack (id=143)"
"1046278","497.862409490","192.168.15.8","130.185.238.170","MQTT","158","59943","138","1883","Publish Message (id=138) [devices-4]"
"1046765","497.940925513","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1047516","498.051785315","130.185.238.170","192.168.15.8","MQTT","70","1883","138","59943","Publish Ack (id=138)"
"1057691","499.311231175","192.168.15.8","130.185.238.170","MQTT","338","59943","139","1883","Publish Message (id=139) [devices-4]"
"1057847","499.376868986","192.168.15.8","130.185.238.170","MQTT","158","45035","133","1883","Publish Message (id=133) [devices-3]"
"1058307","499.404172985","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1058826","499.451527477","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1058936","499.514094883","130.185.238.170","192.168.15.8","MQTT","70","1883","139","59943","Publish Ack (id=139)"
"1059412","499.548143090","130.185.238.170","192.168.15.8","MQTT","70","1883","133","45035","Publish Ack (id=133)"
"1061059","499.764689882","192.168.15.8","130.185.238.170","MQTT","338","55897","144","1883","Publish Message (id=144) [devices-1]"
"1061608","499.847729204","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1062282","499.941064479","192.168.15.8","130.185.238.170","MQTT","158","58693","130","1883","Publish Message (id=130) [devices-2]"
"1062283","499.958219358","130.185.238.170","192.168.15.8","MQTT","70","1883","144","55897","Publish Ack (id=144)"
"1062756","500.013901214","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1063421","500.096880152","130.185.238.170","192.168.15.8","MQTT","70","1883","130","58693","Publish Ack (id=130)"
"1063805","500.133761277","192.168.15.8","130.185.238.170","MQTT","158","55567","133","1883","Publish Message (id=133) [devices-5]"
"1064567","500.244256469","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1065523","500.320415950","130.185.238.170","192.168.15.8","MQTT","70","1883","133","55567","Publish Ack (id=133)"
"1072416","501.214859945","192.168.15.8","130.185.238.170","MQTT","338","59943","140","1883","Publish Message (id=140) [devices-4]"
"1073018","501.325117578","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1073678","501.436227501","130.185.238.170","192.168.15.8","MQTT","70","1883","140","59943","Publish Ack (id=140)"
"1082047","502.510674878","192.168.15.8","130.185.238.170","MQTT","338","45035","134","1883","Publish Message (id=134) [devices-3]"
"1082648","502.605351943","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1083613","502.682811155","130.185.238.170","192.168.15.8","MQTT","70","1883","134","45035","Publish Ack (id=134)"
"1085327","502.961011160","192.168.15.8","130.185.238.170","MQTT","68","55897","","1883","Ping Request"
"1086045","503.052867036","130.185.238.170","192.168.15.8","MQTT","68","1883","","55897","Ping Response"
"1086522","503.099498712","192.168.15.8","130.185.238.170","MQTT","68","58693","","1883","Ping Request"
"1087128","503.192324124","130.185.238.170","192.168.15.8","MQTT","68","1883","","58693","Ping Response"
"1091054","503.685717461","192.168.15.8","130.185.238.170","MQTT","338","58693","131","1883","Publish Message (id=131) [devices-2]"
"1091695","503.776587193","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1092649","503.849260333","130.185.238.170","192.168.15.8","MQTT","70","1883","131","58693","Publish Ack (id=131)"
"1094318","504.109793359","192.168.15.8","130.185.238.170","MQTT","338","55567","134","1883","Publish Message (id=134) [devices-5]"
"1094925","504.218536611","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1095899","504.296330831","130.185.238.170","192.168.15.8","MQTT","70","1883","134","55567","Publish Ack (id=134)"
"1098448","504.684957241","192.168.15.8","130.185.238.170","MQTT","68","45035","","1883","Ping Request"
"1099458","504.762095627","130.185.238.170","192.168.15.8","MQTT","68","1883","","45035","Ping Response"
"1100638","504.936299369","192.168.15.8","130.185.238.170","MQTT","338","59943","141","1883","Publish Message (id=141) [devices-4]"
"1101103","505.011597865","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1101762","505.098468644","130.185.238.170","192.168.15.8","MQTT","70","1883","141","59943","Publish Ack (id=141)"
"1103777","505.330673586","192.168.15.8","130.185.238.170","MQTT","338","55897","145","1883","Publish Message (id=145) [devices-1]"
"1104393","505.431387050","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1105033","505.541802350","130.185.238.170","192.168.15.8","MQTT","70","1883","145","55897","Publish Ack (id=145)"
"1109515","506.100113449","192.168.15.8","130.185.238.170","MQTT","68","59943","","1883","Ping Request"
"1110000","506.176390356","130.185.238.170","192.168.15.8","MQTT","68","1883","","59943","Ping Response"
"1110795","506.298024282","192.168.15.8","130.185.238.170","MQTT","68","55567","","1883","Ping Request"
"1111745","506.388672228","130.185.238.170","192.168.15.8","MQTT","68","1883","","55567","Ping Response"
"1116157","506.945582346","192.168.15.8","130.185.238.170","MQTT","338","59943","142","1883","Publish Message (id=142) [devices-4]"
"1116787","507.036397489","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1117512","507.146478153","130.185.238.170","192.168.15.8","MQTT","70","1883","142","59943","Publish Ack (id=142)"
"1124566","508.056557372","192.168.15.8","130.185.238.170","MQTT","338","45035","135","1883","Publish Message (id=135) [devices-3]"
"1125401","508.154952343","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1125863","508.230963310","130.185.238.170","192.168.15.8","MQTT","70","1883","135","45035","Publish Ack (id=135)"
"1128022","508.513532175","192.168.15.8","130.185.238.170","MQTT","338","58693","132","1883","Publish Message (id=132) [devices-2]"
"1128026","508.524999829","192.168.15.8","130.185.238.170","MQTT","338","55897","146","1883","Publish Message (id=146) [devices-1]"
"1128722","508.608546109","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1128724","508.613655552","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1129697","508.681549327","130.185.238.170","192.168.15.8","MQTT","70","1883","132","58693","Publish Ack (id=132)"
"1129761","508.694789376","130.185.238.170","192.168.15.8","MQTT","70","1883","146","55897","Publish Ack (id=146)"
"1130410","508.791125470","192.168.15.8","130.185.238.170","MQTT","338","55567","135","1883","Publish Message (id=135) [devices-5]"
"1131133","508.899258471","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1132115","508.977335312","130.185.238.170","192.168.15.8","MQTT","70","1883","135","55567","Publish Ack (id=135)"
"1140412","510.091192074","192.168.15.8","130.185.238.170","MQTT","338","59943","143","1883","Publish Message (id=143) [devices-4]"
"1141494","510.166456048","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1142014","510.252529671","130.185.238.170","192.168.15.8","MQTT","70","1883","143","59943","Publish Ack (id=143)"
"1142827","510.365504601","192.168.15.8","130.185.238.170","MQTT","338","58693","133","1883","Publish Message (id=133) [devices-2]"
"1143797","510.440655918","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1144205","510.545258837","130.185.238.170","192.168.15.8","MQTT","70","1883","133","58693","Publish Ack (id=133)"
"1158637","512.420448897","192.168.15.8","130.185.238.170","MQTT","338","45035","136","1883","Publish Message (id=136) [devices-3]"
"1159607","512.497595877","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1160244","512.603270223","130.185.238.170","192.168.15.8","MQTT","70","1883","136","45035","Publish Ack (id=136)"
"1165002","513.223164283","192.168.15.8","130.185.238.170","MQTT","338","55567","136","1883","Publish Message (id=136) [devices-5]"
"1165342","513.264307318","192.168.15.8","130.185.238.170","MQTT","338","58693","134","1883","Publish Message (id=134) [devices-2]"
"1165379","513.319704148","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1165852","513.337299444","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1166009","513.397331024","130.185.238.170","192.168.15.8","MQTT","70","1883","136","55567","Publish Ack (id=136)"
"1166013","513.441515239","130.185.238.170","192.168.15.8","MQTT","70","1883","134","58693","Publish Ack (id=134)"
"1168877","514.208735536","192.168.15.8","130.185.238.170","MQTT","338","59943","144","1883","Publish Message (id=144) [devices-4]"
"1169240","514.238834855","192.168.15.8","130.185.238.170","MQTT","338","55897","147","1883","Publish Message (id=147) [devices-1]"
"1169315","514.297720730","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1169318","514.326727148","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1169782","514.375746656","130.185.238.170","192.168.15.8","MQTT","70","1883","144","59943","Publish Ack (id=144)"
"1169840","514.406712560","130.185.238.170","192.168.15.8","MQTT","70","1883","147","55897","Publish Ack (id=147)"
"1172594","515.106938449","192.168.15.8","130.185.238.170","MQTT","338","45035","137","1883","Publish Message (id=137) [devices-3]"
"1172738","515.210702986","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1173242","515.285995998","130.185.238.170","192.168.15.8","MQTT","70","1883","137","45035","Publish Ack (id=137)"
"1173836","515.512027910","192.168.15.8","130.185.238.170","MQTT","338","55567","137","1883","Publish Message (id=137) [devices-5]"
"1174345","515.590826788","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1174360","515.665713489","130.185.238.170","192.168.15.8","MQTT","70","1883","137","55567","Publish Ack (id=137)"
"1176515","516.155300891","192.168.15.8","130.185.238.170","MQTT","338","58693","135","1883","Publish Message (id=135) [devices-2]"
"1176580","516.239781463","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1177088","516.314007577","130.185.238.170","192.168.15.8","MQTT","70","1883","135","58693","Publish Ack (id=135)"
"1181197","517.356504610","192.168.15.8","130.185.238.170","MQTT","338","58693","136","1883","Publish Message (id=136) [devices-2]"
"1181220","517.429546853","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1181756","517.505435794","130.185.238.170","192.168.15.8","MQTT","70","1883","136","58693","Publish Ack (id=136)"
"1182793","517.749952867","192.168.15.8","130.185.238.170","MQTT","338","55897","148","1883","Publish Message (id=148) [devices-1]"
"1182919","517.854948037","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1183444","517.933230722","130.185.238.170","192.168.15.8","MQTT","70","1883","148","55897","Publish Ack (id=148)"
"1184140","518.104398170","192.168.15.8","130.185.238.170","MQTT","338","45035","138","1883","Publish Message (id=138) [devices-3]"
"1184430","518.179918815","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1184745","518.289323947","130.185.238.170","192.168.15.8","MQTT","70","1883","138","45035","Publish Ack (id=138)"
"1192112","520.147326974","192.168.15.8","130.185.238.170","MQTT","338","59943","145","1883","Publish Message (id=145) [devices-4]"
"1192114","520.223322397","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1192575","520.298898603","130.185.238.170","192.168.15.8","MQTT","70","1883","145","59943","Publish Ack (id=145)"
"1196077","521.311927623","192.168.15.8","130.185.238.170","MQTT","338","45035","139","1883","Publish Message (id=139) [devices-3]"
"1196693","521.386700177","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1196710","521.428593994","192.168.15.8","130.185.238.170","MQTT","338","55567","138","1883","Publish Message (id=138) [devices-5]"
"1196711","521.463047716","130.185.238.170","192.168.15.8","MQTT","70","1883","139","45035","Publish Ack (id=139)"
"1197180","521.504220888","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1197292","521.587206908","130.185.238.170","192.168.15.8","MQTT","70","1883","138","55567","Publish Ack (id=138)"
"1198328","521.782533021","192.168.15.8","130.185.238.170","MQTT","338","58693","137","1883","Publish Message (id=137) [devices-2]"
"1198408","521.833220106","192.168.15.8","130.185.238.170","MQTT","338","55897","149","1883","Publish Message (id=149) [devices-1]"
"1198409","521.880830530","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
