"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"56091","426.012128589","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"56093","426.088086427","130.185.238.170","192.168.15.8","MQTT","70","1883","120","59039","Publish Ack (id=120)"
"56096","426.174315091","192.168.15.8","130.185.238.170","MQTT","87","59595","122","1883","Publish Message (id=122) [devices-1]"
"56097","426.254606311","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"56099","426.292510381","192.168.15.8","130.185.238.170","MQTT","87","39995","117","1883","Publish Message (id=117) [devices-2]"
"56100","426.334445803","130.185.238.170","192.168.15.8","MQTT","70","1883","122","59595","Publish Ack (id=122)"
"56102","426.368326434","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"56104","426.444332575","130.185.238.170","192.168.15.8","MQTT","70","1883","117","39995","Publish Ack (id=117)"
"56112","427.185752860","192.168.15.8","130.185.238.170","MQTT","87","44115","113","1883","Publish Message (id=113) [devices-5]"
"56113","427.262984856","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"56115","427.342872990","130.185.238.170","192.168.15.8","MQTT","70","1883","113","44115","Publish Ack (id=113)"
"56117","427.445862500","192.168.15.8","130.185.238.170","MQTT","68","39995","","1883","Ping Request"
"56118","427.520581298","130.185.238.170","192.168.15.8","MQTT","68","1883","","39995","Ping Response"
"56126","428.465593159","192.168.15.8","130.185.238.170","MQTT","68","32823","","1883","Ping Request"
"56127","428.545555465","130.185.238.170","192.168.15.8","MQTT","68","1883","","32823","Ping Response"
"56155","429.091874491","192.168.15.8","130.185.238.170","MQTT","68","59039","","1883","Ping Request"
"56157","429.169138420","130.185.238.170","192.168.15.8","MQTT","68","1883","","59039","Ping Response"
"56165","430.143365663","192.168.15.8","130.185.238.170","MQTT","87","59039","121","1883","Publish Message (id=121) [devices-4]"
"56166","430.220246992","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"56168","430.296021801","130.185.238.170","192.168.15.8","MQTT","70","1883","121","59039","Publish Ack (id=121)"
"56170","430.345044199","192.168.15.8","130.185.238.170","MQTT","68","44115","","1883","Ping Request"
"56171","430.357579319","192.168.15.8","130.185.238.170","MQTT","87","59595","123","1883","Publish Message (id=123) [devices-1]"
"56172","430.368983748","192.168.15.8","130.185.238.170","MQTT","87","39995","118","1883","Publish Message (id=118) [devices-2]"
"56173","430.423052784","130.185.238.170","192.168.15.8","MQTT","68","1883","","44115","Ping Response"
"56175","430.434573016","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"56177","430.444355407","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"56179","430.514320474","130.185.238.170","192.168.15.8","MQTT","70","1883","123","59595","Publish Ack (id=123)"
"56181","430.520411081","130.185.238.170","192.168.15.8","MQTT","70","1883","118","39995","Publish Ack (id=118)"
"56183","430.626195871","192.168.15.8","130.185.238.170","MQTT","87","32823","119","1883","Publish Message (id=119) [devices-3]"
"56184","430.705935755","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"56186","430.785550649","130.185.238.170","192.168.15.8","MQTT","70","1883","119","32823","Publish Ack (id=119)"
"56217","432.284261828","192.168.15.8","130.185.238.170","MQTT","87","39995","119","1883","Publish Message (id=119) [devices-2]"
"56218","432.360526900","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"56233","432.436511861","130.185.238.170","192.168.15.8","MQTT","70","1883","119","39995","Publish Ack (id=119)"
"56248","432.700433683","192.168.15.8","130.185.238.170","MQTT","87","44115","114","1883","Publish Message (id=114) [devices-5]"
"56249","432.781088228","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"56251","432.859083031","130.185.238.170","192.168.15.8","MQTT","70","1883","114","44115","Publish Ack (id=114)"
"56254","433.020290960","192.168.15.8","130.185.238.170","MQTT","87","59595","124","1883","Publish Message (id=124) [devices-1]"
"56255","433.099983789","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"56257","433.178586205","130.185.238.170","192.168.15.8","MQTT","70","1883","124","59595","Publish Ack (id=124)"
"56267","434.085478430","192.168.15.8","130.185.238.170","MQTT","87","32823","120","1883","Publish Message (id=120) [devices-3]"
"57147","434.165494269","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57149","434.181393093","192.168.15.8","130.185.238.170","MQTT","87","59595","125","1883","Publish Message (id=125) [devices-1]"
"57552","434.245641457","130.185.238.170","192.168.15.8","MQTT","70","1883","120","32823","Publish Ack (id=120)"
"57554","434.259084538","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57556","434.338573805","130.185.238.170","192.168.15.8","MQTT","70","1883","125","59595","Publish Ack (id=125)"
"57558","434.410784228","192.168.15.8","130.185.238.170","MQTT","87","39995","120","1883","Publish Message (id=120) [devices-2]"
"57559","434.488591867","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57561","434.564433609","130.185.238.170","192.168.15.8","MQTT","70","1883","120","39995","Publish Ack (id=120)"
"57568","435.478667740","192.168.15.8","130.185.238.170","MQTT","87","44115","115","1883","Publish Message (id=115) [devices-5]"
"57569","435.559086971","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57571","435.638933207","130.185.238.170","192.168.15.8","MQTT","70","1883","115","44115","Publish Ack (id=115)"
"57578","435.963295781","192.168.15.8","130.185.238.170","MQTT","87","59595","126","1883","Publish Message (id=126) [devices-1]"
"57579","436.044538263","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57581","436.122785962","130.185.238.170","192.168.15.8","MQTT","70","1883","126","59595","Publish Ack (id=126)"
"57583","436.212825990","192.168.15.8","130.185.238.170","MQTT","87","59039","122","1883","Publish Message (id=122) [devices-4]"
"57584","436.288197426","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57586","436.364098903","130.185.238.170","192.168.15.8","MQTT","70","1883","122","59039","Publish Ack (id=122)"
"57615","438.085864037","192.168.15.8","130.185.238.170","MQTT","87","44115","116","1883","Publish Message (id=116) [devices-5]"
"57619","438.163106853","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57621","438.243021464","130.185.238.170","192.168.15.8","MQTT","70","1883","116","44115","Publish Ack (id=116)"
"57623","438.491326173","192.168.15.8","130.185.238.170","MQTT","87","39995","121","1883","Publish Message (id=121) [devices-2]"
"57624","438.568672549","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57626","438.644371515","130.185.238.170","192.168.15.8","MQTT","70","1883","121","39995","Publish Ack (id=121)"
"57635","440.156650776","192.168.15.8","130.185.238.170","MQTT","87","32823","121","1883","Publish Message (id=121) [devices-3]"
"57641","440.237719936","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57643","440.317541848","130.185.238.170","192.168.15.8","MQTT","70","1883","121","32823","Publish Ack (id=121)"
"57645","440.338386383","192.168.15.8","130.185.238.170","MQTT","87","39995","122","1883","Publish Message (id=122) [devices-2]"
"57646","440.416683266","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57648","440.492994358","130.185.238.170","192.168.15.8","MQTT","70","1883","122","39995","Publish Ack (id=122)"
"57650","440.668911412","192.168.15.8","130.185.238.170","MQTT","87","59039","123","1883","Publish Message (id=123) [devices-4]"
"57652","440.744225109","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57654","440.820053224","130.185.238.170","192.168.15.8","MQTT","70","1883","123","59039","Publish Ack (id=123)"
"57657","441.061528309","192.168.15.8","130.185.238.170","MQTT","87","59595","127","1883","Publish Message (id=127) [devices-1]"
"57658","441.138659526","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57660","441.218757282","130.185.238.170","192.168.15.8","MQTT","70","1883","127","59595","Publish Ack (id=127)"
"57673","441.574377000","192.168.15.8","130.185.238.170","MQTT","87","44115","117","1883","Publish Message (id=117) [devices-5]"
"57676","441.655146921","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57678","441.734972681","130.185.238.170","192.168.15.8","MQTT","70","1883","117","44115","Publish Ack (id=117)"
"57690","442.500669639","192.168.15.8","130.185.238.170","MQTT","87","59595","128","1883","Publish Message (id=128) [devices-1]"
"57691","442.578679082","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57693","442.658551742","130.185.238.170","192.168.15.8","MQTT","70","1883","128","59595","Publish Ack (id=128)"
"57695","442.913834498","192.168.15.8","130.185.238.170","MQTT","87","32823","122","1883","Publish Message (id=122) [devices-3]"
"57696","442.993724682","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57698","443.073535020","130.185.238.170","192.168.15.8","MQTT","70","1883","122","32823","Publish Ack (id=122)"
"57703","443.662298362","192.168.15.8","130.185.238.170","MQTT","87","59039","124","1883","Publish Message (id=124) [devices-4]"
"57704","443.740251447","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57706","443.816114931","130.185.238.170","192.168.15.8","MQTT","70","1883","124","59039","Publish Ack (id=124)"
"57709","444.706080880","192.168.15.8","130.185.238.170","MQTT","87","32823","123","1883","Publish Message (id=123) [devices-3]"
"57712","444.785755520","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57714","444.865588900","130.185.238.170","192.168.15.8","MQTT","70","1883","123","32823","Publish Ack (id=123)"
"57716","445.116838672","192.168.15.8","130.185.238.170","MQTT","87","39995","123","1883","Publish Message (id=123) [devices-2]"
"57718","445.192895652","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57720","445.268512760","130.185.238.170","192.168.15.8","MQTT","70","1883","123","39995","Publish Ack (id=123)"
"57723","446.554954811","192.168.15.8","130.185.238.170","MQTT","87","39995","124","1883","Publish Message (id=124) [devices-2]"
"57724","446.632535779","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57726","446.708469672","130.185.238.170","192.168.15.8","MQTT","70","1883","124","39995","Publish Ack (id=124)"
"57728","446.976974563","192.168.15.8","130.185.238.170","MQTT","87","32823","124","1883","Publish Message (id=124) [devices-3]"
"57729","447.057550193","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57731","447.137573651","130.185.238.170","192.168.15.8","MQTT","70","1883","124","32823","Publish Ack (id=124)"
"57740","447.709635596","192.168.15.8","130.185.238.170","MQTT","87","44115","118","1883","Publish Message (id=118) [devices-5]"
"57741","447.787100348","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57743","447.866925904","130.185.238.170","192.168.15.8","MQTT","70","1883","118","44115","Publish Ack (id=118)"
"57746","448.353214865","192.168.15.8","130.185.238.170","MQTT","87","39995","125","1883","Publish Message (id=125) [devices-2]"
"57753","448.428528196","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57755","448.504494098","130.185.238.170","192.168.15.8","MQTT","70","1883","125","39995","Publish Ack (id=125)"
"57757","448.539345829","192.168.15.8","130.185.238.170","MQTT","87","59595","129","1883","Publish Message (id=129) [devices-1]"
"57758","448.618688738","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57760","448.698504306","130.185.238.170","192.168.15.8","MQTT","70","1883","129","59595","Publish Ack (id=129)"
"57769","449.582918113","192.168.15.8","130.185.238.170","MQTT","87","59039","125","1883","Publish Message (id=125) [devices-4]"
"57770","449.660220359","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57772","449.738557141","130.185.238.170","192.168.15.8","MQTT","70","1883","125","59039","Publish Ack (id=125)"
"57779","450.646778454","192.168.15.8","130.185.238.170","MQTT","87","59595","130","1883","Publish Message (id=130) [devices-1]"
"57780","450.726730513","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57782","450.806497538","130.185.238.170","192.168.15.8","MQTT","70","1883","130","59595","Publish Ack (id=130)"
"57784","451.142413917","192.168.15.8","130.185.238.170","MQTT","87","32823","125","1883","Publish Message (id=125) [devices-3]"
"57785","451.225674438","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57787","451.305578164","130.185.238.170","192.168.15.8","MQTT","70","1883","125","32823","Publish Ack (id=125)"
"57789","451.386472399","192.168.15.8","130.185.238.170","MQTT","87","44115","119","1883","Publish Message (id=119) [devices-5]"
"57790","451.469497430","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57792","451.547064298","130.185.238.170","192.168.15.8","MQTT","70","1883","119","44115","Publish Ack (id=119)"
"57794","451.604251713","192.168.15.8","130.185.238.170","MQTT","87","39995","126","1883","Publish Message (id=126) [devices-2]"
"57800","451.680691435","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57802","451.756549727","130.185.238.170","192.168.15.8","MQTT","70","1883","126","39995","Publish Ack (id=126)"
"57804","452.071400988","192.168.15.8","130.185.238.170","MQTT","87","59039","126","1883","Publish Message (id=126) [devices-4]"
"57805","452.148222056","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57808","452.224105451","130.185.238.170","192.168.15.8","MQTT","70","1883","126","59039","Publish Ack (id=126)"
"57816","453.109077271","192.168.15.8","130.185.238.170","MQTT","87","32823","126","1883","Publish Message (id=126) [devices-3]"
"57817","453.189662706","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57819","453.269529659","130.185.238.170","192.168.15.8","MQTT","70","1883","126","32823","Publish Ack (id=126)"
"57826","453.951697475","192.168.15.8","130.185.238.170","MQTT","87","59039","127","1883","Publish Message (id=127) [devices-4]"
"57827","454.028100901","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57829","454.104123200","130.185.238.170","192.168.15.8","MQTT","70","1883","127","59039","Publish Ack (id=127)"
"57842","456.117095296","192.168.15.8","130.185.238.170","MQTT","87","39995","127","1883","Publish Message (id=127) [devices-2]"
"57843","456.192357399","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57845","456.268466923","130.185.238.170","192.168.15.8","MQTT","70","1883","127","39995","Publish Ack (id=127)"
"57847","456.302548159","192.168.15.8","130.185.238.170","MQTT","87","59595","131","1883","Publish Message (id=131) [devices-1]"
"57848","456.382650950","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57850","456.462516776","130.185.238.170","192.168.15.8","MQTT","70","1883","131","59595","Publish Ack (id=131)"
"57853","456.948630049","192.168.15.8","130.185.238.170","MQTT","87","44115","120","1883","Publish Message (id=120) [devices-5]"
"57854","457.027037727","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57856","457.106951668","130.185.238.170","192.168.15.8","MQTT","70","1883","120","44115","Publish Ack (id=120)"
"57860","458.623063845","192.168.15.8","130.185.238.170","MQTT","87","32823","127","1883","Publish Message (id=127) [devices-3]"
"57861","458.706008694","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57864","458.785687996","130.185.238.170","192.168.15.8","MQTT","70","1883","127","32823","Publish Ack (id=127)"
"57877","459.469532628","192.168.15.8","130.185.238.170","MQTT","87","59039","128","1883","Publish Message (id=128) [devices-4]"
"57879","459.544032701","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57881","459.620149278","130.185.238.170","192.168.15.8","MQTT","70","1883","128","59039","Publish Ack (id=128)"
"57883","459.817541794","192.168.15.8","130.185.238.170","MQTT","87","39995","128","1883","Publish Message (id=128) [devices-2]"
"57884","459.892307148","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57893","459.968814364","130.185.238.170","192.168.15.8","MQTT","70","1883","128","39995","Publish Ack (id=128)"
"57895","460.554365309","192.168.15.8","130.185.238.170","MQTT","87","59595","132","1883","Publish Message (id=132) [devices-1]"
"57896","460.634610499","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57898","460.714650953","130.185.238.170","192.168.15.8","MQTT","70","1883","132","59595","Publish Ack (id=132)"
"57907","461.349532015","192.168.15.8","130.185.238.170","MQTT","87","44115","121","1883","Publish Message (id=121) [devices-5]"
"57908","461.427114495","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57910","461.506972676","130.185.238.170","192.168.15.8","MQTT","70","1883","121","44115","Publish Ack (id=121)"
"57926","463.175297531","192.168.15.8","130.185.238.170","MQTT","87","59039","129","1883","Publish Message (id=129) [devices-4]"
"57928","463.252305938","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57930","463.328107583","130.185.238.170","192.168.15.8","MQTT","70","1883","129","59039","Publish Ack (id=129)"
"57934","463.695304324","192.168.15.8","130.185.238.170","MQTT","87","32823","128","1883","Publish Message (id=128) [devices-3]"
"57935","463.777738431","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57937","463.857565009","130.185.238.170","192.168.15.8","MQTT","70","1883","128","32823","Publish Ack (id=128)"
"57947","464.589117533","192.168.15.8","130.185.238.170","MQTT","87","59595","133","1883","Publish Message (id=133) [devices-1]"
"57948","464.666712159","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57950","464.746558017","130.185.238.170","192.168.15.8","MQTT","70","1883","133","59595","Publish Ack (id=133)"
"57958","465.363647381","192.168.15.8","130.185.238.170","MQTT","87","39995","129","1883","Publish Message (id=129) [devices-2]"
"57959","465.440597214","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"57961","465.516454209","130.185.238.170","192.168.15.8","MQTT","70","1883","129","39995","Publish Ack (id=129)"
"57963","465.665824772","192.168.15.8","130.185.238.170","MQTT","87","59039","130","1883","Publish Message (id=130) [devices-4]"
"57964","465.740144682","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"57966","465.816161012","130.185.238.170","192.168.15.8","MQTT","70","1883","130","59039","Publish Ack (id=130)"
"57968","466.247218107","192.168.15.8","130.185.238.170","MQTT","87","59595","134","1883","Publish Message (id=134) [devices-1]"
"57970","466.326720784","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57976","466.404427200","130.185.238.170","192.168.15.8","MQTT","70","1883","134","59595","Publish Ack (id=134)"
"57978","466.418271956","192.168.15.8","130.185.238.170","MQTT","87","44115","122","1883","Publish Message (id=122) [devices-5]"
"57979","466.499212225","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"57981","466.579069107","130.185.238.170","192.168.15.8","MQTT","70","1883","122","44115","Publish Ack (id=122)"
"57983","466.967298628","192.168.15.8","130.185.238.170","MQTT","87","32823","129","1883","Publish Message (id=129) [devices-3]"
"57984","467.049672888","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"57986","467.129616270","130.185.238.170","192.168.15.8","MQTT","70","1883","129","32823","Publish Ack (id=129)"
"57992","467.424154696","192.168.15.8","130.185.238.170","MQTT","87","59595","135","1883","Publish Message (id=135) [devices-1]"
"57994","467.502607074","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"57996","467.582534952","130.185.238.170","192.168.15.8","MQTT","70","1883","135","59595","Publish Ack (id=135)"
"58009","469.293295763","192.168.15.8","130.185.238.170","MQTT","87","39995","130","1883","Publish Message (id=130) [devices-2]"
"58010","469.368568210","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"58013","469.444296673","130.185.238.170","192.168.15.8","MQTT","70","1883","130","39995","Publish Ack (id=130)"
"58016","469.611827189","192.168.15.8","130.185.238.170","MQTT","87","32823","130","1883","Publish Message (id=130) [devices-3]"
"58017","469.693477270","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"58019","469.701293076","192.168.15.8","130.185.238.170","MQTT","87","59595","136","1883","Publish Message (id=136) [devices-1]"
"58020","469.773652091","130.185.238.170","192.168.15.8","MQTT","70","1883","130","32823","Publish Ack (id=130)"
"58022","469.778382985","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"58024","469.858649659","130.185.238.170","192.168.15.8","MQTT","70","1883","136","59595","Publish Ack (id=136)"
"58026","470.941429901","192.168.15.8","130.185.238.170","MQTT","87","59039","131","1883","Publish Message (id=131) [devices-4]"
"58028","471.016299184","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58030","471.077083982","192.168.15.8","130.185.238.170","MQTT","87","44115","123","1883","Publish Message (id=123) [devices-5]"
"58031","471.092145479","130.185.238.170","192.168.15.8","MQTT","70","1883","131","59039","Publish Ack (id=131)"
"58033","471.155174204","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"58035","471.234955831","130.185.238.170","192.168.15.8","MQTT","70","1883","123","44115","Publish Ack (id=123)"
"58037","471.292839990","192.168.15.8","130.185.238.170","MQTT","87","39995","131","1883","Publish Message (id=131) [devices-2]"
"58039","471.370901316","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"58045","471.448457789","130.185.238.170","192.168.15.8","MQTT","70","1883","131","39995","Publish Ack (id=131)"
"58049","472.414752118","192.168.15.8","130.185.238.170","MQTT","87","32823","131","1883","Publish Message (id=131) [devices-3]"
"58055","472.497720443","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"58057","472.577557969","130.185.238.170","192.168.15.8","MQTT","70","1883","131","32823","Publish Ack (id=131)"
"58059","473.327968333","192.168.15.8","130.185.238.170","MQTT","87","59039","132","1883","Publish Message (id=132) [devices-4]"
"58060","473.402653270","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58062","473.480064206","130.185.238.170","192.168.15.8","MQTT","70","1883","132","59039","Publish Ack (id=132)"
"58069","473.883235484","192.168.15.8","130.185.238.170","MQTT","87","32823","132","1883","Publish Message (id=132) [devices-3]"
"58070","473.966194689","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"58072","474.045639799","130.185.238.170","192.168.15.8","MQTT","70","1883","132","32823","Publish Ack (id=132)"
"58074","474.212871496","192.168.15.8","130.185.238.170","MQTT","87","39995","132","1883","Publish Message (id=132) [devices-2]"
"58075","474.288446124","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"58077","474.364467263","130.185.238.170","192.168.15.8","MQTT","70","1883","132","39995","Publish Ack (id=132)"
"58084","475.060612509","192.168.15.8","130.185.238.170","MQTT","87","59595","137","1883","Publish Message (id=137) [devices-1]"
"58085","475.138703729","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"58087","475.218536408","130.185.238.170","192.168.15.8","MQTT","70","1883","137","59595","Publish Ack (id=137)"
"58109","476.507210650","192.168.15.8","130.185.238.170","MQTT","87","39995","133","1883","Publish Message (id=133) [devices-2]"
"58110","476.584543323","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"58112","476.660490282","130.185.238.170","192.168.15.8","MQTT","70","1883","133","39995","Publish Ack (id=133)"
"58120","477.137599138","192.168.15.8","130.185.238.170","MQTT","87","44115","124","1883","Publish Message (id=124) [devices-5]"
"58121","477.215134715","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"58123","477.295010423","130.185.238.170","192.168.15.8","MQTT","70","1883","124","44115","Publish Ack (id=124)"
"58127","477.741735654","192.168.15.8","130.185.238.170","MQTT","87","59039","133","1883","Publish Message (id=133) [devices-4]"
"58130","477.816173793","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58136","477.920565507","130.185.238.170","192.168.15.8","MQTT","70","1883","133","59039","Publish Ack (id=133)"
"58177","478.265578808","192.168.15.8","130.185.238.170","MQTT","87","59595","138","1883","Publish Message (id=138) [devices-1]"
"58178","478.342707388","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"58180","478.423187860","130.185.238.170","192.168.15.8","MQTT","70","1883","138","59595","Publish Ack (id=138)"
"58187","479.162814289","192.168.15.8","130.185.238.170","MQTT","87","59039","134","1883","Publish Message (id=134) [devices-4]"
"58188","479.165082568","192.168.15.8","130.185.238.170","MQTT","87","32823","133","1883","Publish Message (id=133) [devices-3]"
"58189","479.240191810","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58191","479.245497420","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"58193","479.316128470","130.185.238.170","192.168.15.8","MQTT","70","1883","134","59039","Publish Ack (id=134)"
"58195","479.325523544","130.185.238.170","192.168.15.8","MQTT","70","1883","133","32823","Publish Ack (id=133)"
"58227","480.694373679","192.168.15.8","130.185.238.170","MQTT","87","39995","134","1883","Publish Message (id=134) [devices-2]"
"58230","480.772496862","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"58232","480.848386815","130.185.238.170","192.168.15.8","MQTT","70","1883","134","39995","Publish Ack (id=134)"
"58242","482.210307245","192.168.15.8","130.185.238.170","MQTT","87","32823","134","1883","Publish Message (id=134) [devices-3]"
"58243","482.293729356","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"58247","482.373625641","130.185.238.170","192.168.15.8","MQTT","70","1883","134","32823","Publish Ack (id=134)"
"58250","482.468781008","192.168.15.8","130.185.238.170","MQTT","87","59595","139","1883","Publish Message (id=139) [devices-1]"
"58251","482.546788549","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"58253","482.626661872","130.185.238.170","192.168.15.8","MQTT","70","1883","139","59595","Publish Ack (id=139)"
"58255","482.796882347","192.168.15.8","130.185.238.170","MQTT","87","59039","135","1883","Publish Message (id=135) [devices-4]"
"58258","482.872241628","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58260","482.932160199","192.168.15.8","130.185.238.170","MQTT","87","44115","125","1883","Publish Message (id=125) [devices-5]"
"58261","482.948202129","130.185.238.170","192.168.15.8","MQTT","70","1883","135","59039","Publish Ack (id=135)"
"58263","483.011139139","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"58265","483.090946334","130.185.238.170","192.168.15.8","MQTT","70","1883","125","44115","Publish Ack (id=125)"
"58281","483.971726052","192.168.15.8","130.185.238.170","MQTT","87","59039","136","1883","Publish Message (id=136) [devices-4]"
"58282","484.048300812","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"58284","484.124226678","130.185.238.170","192.168.15.8","MQTT","70","1883","136","59039","Publish Ack (id=136)"
