"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"15754","187.433356778","130.185.238.170","192.168.15.8","MQTT","70","1883","45","59573","Publish Ack (id=45)"
"15756","187.501291897","130.185.238.170","192.168.15.8","MQTT","70","1883","35","46129","Publish Ack (id=35)"
"15758","187.745104706","192.168.15.8","130.185.238.170","MQTT","88","55495","41","1883","Publish Message (id=41) [devices-19]"
"15764","187.827888729","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"15766","187.870230670","192.168.15.8","130.185.238.170","MQTT","87","45863","42","1883","Publish Message (id=42) [devices-6]"
"15767","187.888726313","192.168.15.8","130.185.238.170","MQTT","87","42707","40","1883","Publish Message (id=40) [devices-2]"
"15768","187.909657987","130.185.238.170","192.168.15.8","MQTT","70","1883","41","55495","Publish Ack (id=41)"
"15770","187.949586969","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"15772","187.969539144","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"15774","188.029444359","130.185.238.170","192.168.15.8","MQTT","70","1883","42","45863","Publish Ack (id=42)"
"15776","188.049370537","130.185.238.170","192.168.15.8","MQTT","70","1883","40","42707","Publish Ack (id=40)"
"15778","188.059573183","192.168.15.8","130.185.238.170","MQTT","88","41609","42","1883","Publish Message (id=42) [devices-20]"
"15779","188.076164741","192.168.15.8","130.185.238.170","MQTT","88","47077","37","1883","Publish Message (id=37) [devices-15]"
"15780","188.138192073","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"15782","188.150210199","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"15784","188.213901432","130.185.238.170","192.168.15.8","MQTT","70","1883","42","41609","Publish Ack (id=42)"
"15786","188.222032274","130.185.238.170","192.168.15.8","MQTT","70","1883","37","47077","Publish Ack (id=37)"
"15788","188.228044061","192.168.15.8","130.185.238.170","MQTT","87","60295","44","1883","Publish Message (id=44) [devices-1]"
"15789","188.305811344","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"15791","188.382320518","130.185.238.170","192.168.15.8","MQTT","70","1883","44","60295","Publish Ack (id=44)"
"15800","188.898460997","192.168.15.8","130.185.238.170","MQTT","88","58855","39","1883","Publish Message (id=39) [devices-17]"
"15801","188.917241245","192.168.15.8","130.185.238.170","MQTT","87","35447","39","1883","Publish Message (id=39) [devices-9]"
"15802","188.969866993","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"15804","188.993933810","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"15806","189.041677306","130.185.238.170","192.168.15.8","MQTT","70","1883","39","58855","Publish Ack (id=39)"
"15808","189.069595072","130.185.238.170","192.168.15.8","MQTT","70","1883","39","35447","Publish Ack (id=39)"
"15810","189.326621183","192.168.15.8","130.185.238.170","MQTT","88","54129","37","1883","Publish Message (id=37) [devices-10]"
"15811","189.370047247","192.168.15.8","130.185.238.170","MQTT","87","42337","41","1883","Publish Message (id=41) [devices-4]"
"15812","189.401121596","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"15814","189.433074318","192.168.15.8","130.185.238.170","MQTT","88","41451","35","1883","Publish Message (id=35) [devices-16]"
"15815","189.448854645","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"15817","189.478008455","130.185.238.170","192.168.15.8","MQTT","70","1883","37","54129","Publish Ack (id=37)"
"15820","189.509733146","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"15822","189.528701017","130.185.238.170","192.168.15.8","MQTT","70","1883","41","42337","Publish Ack (id=41)"
"15824","189.585496910","130.185.238.170","192.168.15.8","MQTT","70","1883","35","41451","Publish Ack (id=35)"
"15828","189.636255492","192.168.15.8","130.185.238.170","MQTT","88","44627","44","1883","Publish Message (id=44) [devices-13]"
"15829","189.709899829","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"15831","189.756680479","192.168.15.8","130.185.238.170","MQTT","88","51549","37","1883","Publish Message (id=37) [devices-14]"
"15832","189.782000620","130.185.238.170","192.168.15.8","MQTT","70","1883","44","44627","Publish Ack (id=44)"
"15834","189.838507632","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"15836","189.872636551","192.168.15.8","130.185.238.170","MQTT","87","60295","45","1883","Publish Message (id=45) [devices-1]"
"15840","189.918560081","130.185.238.170","192.168.15.8","MQTT","70","1883","37","51549","Publish Ack (id=37)"
"15844","189.950117779","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"15846","189.954872838","192.168.15.8","130.185.238.170","MQTT","88","34463","39","1883","Publish Message (id=39) [devices-11]"
"15847","190.025812985","130.185.238.170","192.168.15.8","MQTT","70","1883","45","60295","Publish Ack (id=45)"
"15849","190.034177115","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"15851","190.058795396","192.168.15.8","130.185.238.170","MQTT","87","40831","46","1883","Publish Message (id=46) [devices-5]"
"15852","190.088586294","192.168.15.8","130.185.238.170","MQTT","87","39557","45","1883","Publish Message (id=45) [devices-3]"
"15853","190.114049027","130.185.238.170","192.168.15.8","MQTT","70","1883","39","34463","Publish Ack (id=39)"
"15855","190.131556413","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"15857","190.155459033","192.168.15.8","130.185.238.170","MQTT","88","51977","37","1883","Publish Message (id=37) [devices-18]"
"15858","190.165616401","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"15862","190.207536741","130.185.238.170","192.168.15.8","MQTT","70","1883","46","40831","Publish Ack (id=46)"
"15864","190.236855274","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"15866","190.241476396","130.185.238.170","192.168.15.8","MQTT","70","1883","45","39557","Publish Ack (id=45)"
"15868","190.317151815","130.185.238.170","192.168.15.8","MQTT","70","1883","37","51977","Publish Ack (id=37)"
"15870","190.846788350","192.168.15.8","130.185.238.170","MQTT","88","58855","40","1883","Publish Message (id=40) [devices-17]"
"15871","190.904292891","192.168.15.8","130.185.238.170","MQTT","88","41609","43","1883","Publish Message (id=43) [devices-20]"
"15872","190.917892108","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"15876","190.982143039","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"15878","190.989916778","130.185.238.170","192.168.15.8","MQTT","70","1883","40","58855","Publish Ack (id=40)"
"15883","191.058160966","130.185.238.170","192.168.15.8","MQTT","70","1883","43","41609","Publish Ack (id=43)"
"15885","191.222312142","192.168.15.8","130.185.238.170","MQTT","87","35447","40","1883","Publish Message (id=40) [devices-9]"
"15886","191.297875087","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"15888","191.373948796","130.185.238.170","192.168.15.8","MQTT","70","1883","40","35447","Publish Ack (id=40)"
"15897","191.678161919","192.168.15.8","130.185.238.170","MQTT","88","35461","38","1883","Publish Message (id=38) [devices-12]"
"15898","191.707716140","192.168.15.8","130.185.238.170","MQTT","88","41451","36","1883","Publish Message (id=36) [devices-16]"
"15899","191.757514026","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"15901","191.775265068","192.168.15.8","130.185.238.170","MQTT","87","42337","42","1883","Publish Message (id=42) [devices-4]"
"15902","191.785679832","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"15904","191.816378943","192.168.15.8","130.185.238.170","MQTT","88","55495","42","1883","Publish Message (id=42) [devices-19]"
"15905","191.837143799","130.185.238.170","192.168.15.8","MQTT","70","1883","38","35461","Publish Ack (id=38)"
"15907","191.856944624","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"15909","191.861526579","130.185.238.170","192.168.15.8","MQTT","70","1883","36","41451","Publish Ack (id=36)"
"15911","191.897790329","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"15913","191.936882046","130.185.238.170","192.168.15.8","MQTT","70","1883","42","42337","Publish Ack (id=42)"
"15915","191.977585815","130.185.238.170","192.168.15.8","MQTT","70","1883","42","55495","Publish Ack (id=42)"
"15922","192.185550263","192.168.15.8","130.185.238.170","MQTT","88","41609","44","1883","Publish Message (id=44) [devices-20]"
"15923","192.251231531","192.168.15.8","130.185.238.170","MQTT","88","47077","38","1883","Publish Message (id=38) [devices-15]"
"15924","192.262239704","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"15926","192.326190498","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"15928","192.337922346","130.185.238.170","192.168.15.8","MQTT","70","1883","44","41609","Publish Ack (id=44)"
"15930","192.398094253","130.185.238.170","192.168.15.8","MQTT","70","1883","38","47077","Publish Ack (id=38)"
"15932","192.415891104","192.168.15.8","130.185.238.170","MQTT","87","42707","41","1883","Publish Message (id=41) [devices-2]"
"15933","192.499639519","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"15935","192.581570539","130.185.238.170","192.168.15.8","MQTT","70","1883","41","42707","Publish Ack (id=41)"
"15937","192.678679342","192.168.15.8","130.185.238.170","MQTT","88","51549","38","1883","Publish Message (id=38) [devices-14]"
"15942","192.758686522","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"15944","192.838675187","130.185.238.170","192.168.15.8","MQTT","70","1883","38","51549","Publish Ack (id=38)"
"15946","192.916894624","192.168.15.8","130.185.238.170","MQTT","87","35447","41","1883","Publish Message (id=41) [devices-9]"
"15947","192.978793081","192.168.15.8","130.185.238.170","MQTT","87","59573","46","1883","Publish Message (id=46) [devices-7]"
"15948","192.993887254","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"15950","193.008666248","192.168.15.8","130.185.238.170","MQTT","87","46129","36","1883","Publish Message (id=36) [devices-8]"
"15951","193.053532848","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"15953","193.068276412","192.168.15.8","130.185.238.170","MQTT","88","58855","41","1883","Publish Message (id=41) [devices-17]"
"15954","193.069988657","130.185.238.170","192.168.15.8","MQTT","70","1883","41","35447","Publish Ack (id=41)"
"15956","193.085488450","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"15958","193.129410991","130.185.238.170","192.168.15.8","MQTT","70","1883","46","59573","Publish Ack (id=46)"
"15960","193.141816407","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"15962","193.161385650","130.185.238.170","192.168.15.8","MQTT","70","1883","36","46129","Publish Ack (id=36)"
"15964","193.194329240","192.168.15.8","130.185.238.170","MQTT","88","54129","38","1883","Publish Message (id=38) [devices-10]"
"15965","193.213863599","130.185.238.170","192.168.15.8","MQTT","70","1883","41","58855","Publish Ack (id=41)"
"15967","193.268934059","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"16409","193.344492526","130.185.238.170","192.168.15.8","MQTT","70","1883","38","54129","Publish Ack (id=38)"
"16411","193.370283459","192.168.15.8","130.185.238.170","MQTT","87","45863","43","1883","Publish Message (id=43) [devices-6]"
"16412","193.449610677","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"16414","193.500411902","192.168.15.8","130.185.238.170","MQTT","88","51977","38","1883","Publish Message (id=38) [devices-18]"
"16415","193.529469374","130.185.238.170","192.168.15.8","MQTT","70","1883","43","45863","Publish Ack (id=43)"
"16417","193.580717659","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"16419","193.660789114","130.185.238.170","192.168.15.8","MQTT","70","1883","38","51977","Publish Ack (id=38)"
"16421","193.848485062","192.168.15.8","130.185.238.170","MQTT","87","60295","46","1883","Publish Message (id=46) [devices-1]"
"16422","193.879392552","192.168.15.8","130.185.238.170","MQTT","88","47077","39","1883","Publish Message (id=39) [devices-15]"
"16423","193.925936805","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"16425","193.954194072","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"16427","194.001922894","130.185.238.170","192.168.15.8","MQTT","70","1883","46","60295","Publish Ack (id=46)"
"16429","194.026088178","130.185.238.170","192.168.15.8","MQTT","70","1883","39","47077","Publish Ack (id=39)"
"16431","194.082481153","192.168.15.8","130.185.238.170","MQTT","88","55495","43","1883","Publish Message (id=43) [devices-19]"
"16432","194.161709329","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"16434","194.172579245","192.168.15.8","130.185.238.170","MQTT","87","40831","47","1883","Publish Message (id=47) [devices-5]"
"16435","194.241614819","130.185.238.170","192.168.15.8","MQTT","70","1883","43","55495","Publish Ack (id=43)"
"16437","194.247639602","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"16439","194.323439072","130.185.238.170","192.168.15.8","MQTT","70","1883","47","40831","Publish Ack (id=47)"
"16441","194.597985092","192.168.15.8","130.185.238.170","MQTT","88","44627","45","1883","Publish Message (id=45) [devices-13]"
"16442","194.673160348","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"16446","194.745826871","130.185.238.170","192.168.15.8","MQTT","70","1883","45","44627","Publish Ack (id=45)"
"16451","195.070698111","192.168.15.8","130.185.238.170","MQTT","87","60295","47","1883","Publish Message (id=47) [devices-1]"
"16452","195.078300880","192.168.15.8","130.185.238.170","MQTT","88","41609","45","1883","Publish Message (id=45) [devices-20]"
"16453","195.145951805","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"16455","195.153996996","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"16457","195.221722582","130.185.238.170","192.168.15.8","MQTT","70","1883","47","60295","Publish Ack (id=47)"
"16459","195.229924344","130.185.238.170","192.168.15.8","MQTT","70","1883","45","41609","Publish Ack (id=45)"
"16461","195.334815308","192.168.15.8","130.185.238.170","MQTT","88","58855","42","1883","Publish Message (id=42) [devices-17]"
"16462","195.406301086","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"16464","195.420139164","192.168.15.8","130.185.238.170","MQTT","88","35461","39","1883","Publish Message (id=39) [devices-12]"
"16465","195.470015508","192.168.15.8","130.185.238.170","MQTT","87","46129","37","1883","Publish Message (id=37) [devices-8]"
"16466","195.477806391","130.185.238.170","192.168.15.8","MQTT","70","1883","42","58855","Publish Ack (id=42)"
"16468","195.501239107","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"16470","195.545549169","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"16473","195.581376395","130.185.238.170","192.168.15.8","MQTT","70","1883","39","35461","Publish Ack (id=39)"
"16475","195.621267095","130.185.238.170","192.168.15.8","MQTT","70","1883","37","46129","Publish Ack (id=37)"
"16477","195.658490493","192.168.15.8","130.185.238.170","MQTT","87","39557","46","1883","Publish Message (id=46) [devices-3]"
"16478","195.733645588","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"16480","195.755035981","192.168.15.8","130.185.238.170","MQTT","88","44627","46","1883","Publish Message (id=46) [devices-13]"
"16484","195.809476476","130.185.238.170","192.168.15.8","MQTT","70","1883","46","39557","Publish Ack (id=46)"
"16488","195.825920474","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"16490","195.897998738","130.185.238.170","192.168.15.8","MQTT","70","1883","46","44627","Publish Ack (id=46)"
"16492","196.051622842","192.168.15.8","130.185.238.170","MQTT","87","59573","47","1883","Publish Message (id=47) [devices-7]"
"16493","196.078544660","192.168.15.8","130.185.238.170","MQTT","87","35447","42","1883","Publish Message (id=42) [devices-9]"
"16494","196.097686038","192.168.15.8","130.185.238.170","MQTT","88","34463","40","1883","Publish Message (id=40) [devices-11]"
"16495","196.129588003","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"16497","196.154008236","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"16499","196.178399090","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"16501","196.205472075","130.185.238.170","192.168.15.8","MQTT","70","1883","47","59573","Publish Ack (id=47)"
"16504","196.229669347","130.185.238.170","192.168.15.8","MQTT","70","1883","42","35447","Publish Ack (id=42)"
"16506","196.258326744","130.185.238.170","192.168.15.8","MQTT","70","1883","40","34463","Publish Ack (id=40)"
"16522","196.650190577","192.168.15.8","130.185.238.170","MQTT","87","42707","42","1883","Publish Message (id=42) [devices-2]"
"16531","196.729599329","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"16535","196.809416319","130.185.238.170","192.168.15.8","MQTT","70","1883","42","42707","Publish Ack (id=42)"
"16557","197.041519181","192.168.15.8","130.185.238.170","MQTT","87","42337","43","1883","Publish Message (id=43) [devices-4]"
"16565","197.121022108","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"16569","197.162791804","192.168.15.8","130.185.238.170","MQTT","88","47077","40","1883","Publish Message (id=40) [devices-15]"
"16575","197.200857331","130.185.238.170","192.168.15.8","MQTT","70","1883","43","42337","Publish Ack (id=43)"
"16582","197.234203604","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"16586","197.306092408","130.185.238.170","192.168.15.8","MQTT","70","1883","40","47077","Publish Ack (id=40)"
"16590","197.477124098","192.168.15.8","130.185.238.170","MQTT","88","44627","47","1883","Publish Message (id=47) [devices-13]"
"16591","197.531899402","192.168.15.8","130.185.238.170","MQTT","88","41451","37","1883","Publish Message (id=37) [devices-16]"
"16593","197.553015810","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"16596","197.609615881","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"16598","197.625849700","130.185.238.170","192.168.15.8","MQTT","70","1883","47","44627","Publish Ack (id=47)"
"16602","197.685379257","130.185.238.170","192.168.15.8","MQTT","70","1883","37","41451","Publish Ack (id=37)"
"16604","197.770259821","192.168.15.8","130.185.238.170","MQTT","88","51549","39","1883","Publish Message (id=39) [devices-14]"
"16606","197.850663094","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"16611","197.930683995","130.185.238.170","192.168.15.8","MQTT","70","1883","39","51549","Publish Ack (id=39)"
"16615","198.084816277","192.168.15.8","130.185.238.170","MQTT","88","54129","39","1883","Publish Message (id=39) [devices-10]"
"16616","198.161249953","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"16618","198.236928244","130.185.238.170","192.168.15.8","MQTT","70","1883","39","54129","Publish Ack (id=39)"
"16620","198.299493386","192.168.15.8","130.185.238.170","MQTT","87","45863","44","1883","Publish Message (id=44) [devices-6]"
"16621","198.381571589","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"16623","198.400365179","192.168.15.8","130.185.238.170","MQTT","87","46129","38","1883","Publish Message (id=38) [devices-8]"
"16624","198.461432659","130.185.238.170","192.168.15.8","MQTT","70","1883","44","45863","Publish Ack (id=44)"
"16626","198.478280821","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"16628","198.553496062","130.185.238.170","192.168.15.8","MQTT","70","1883","38","46129","Publish Ack (id=38)"
"16630","198.666491932","192.168.15.8","130.185.238.170","MQTT","88","35461","40","1883","Publish Message (id=40) [devices-12]"
"16631","198.745480376","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"16633","198.755270627","192.168.15.8","130.185.238.170","MQTT","87","60295","48","1883","Publish Message (id=48) [devices-1]"
"16634","198.825307258","130.185.238.170","192.168.15.8","MQTT","70","1883","40","35461","Publish Ack (id=40)"
"16636","198.833971373","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"16638","198.909959605","130.185.238.170","192.168.15.8","MQTT","70","1883","48","60295","Publish Ack (id=48)"
"16640","198.951972853","192.168.15.8","130.185.238.170","MQTT","87","40831","48","1883","Publish Message (id=48) [devices-5]"
"16646","199.027487845","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"16648","199.076652532","192.168.15.8","130.185.238.170","MQTT","87","39557","47","1883","Publish Message (id=47) [devices-3]"
"16649","199.079200832","192.168.15.8","130.185.238.170","MQTT","88","51977","39","1883","Publish Message (id=39) [devices-18]"
"16650","199.103475252","130.185.238.170","192.168.15.8","MQTT","70","1883","48","40831","Publish Ack (id=48)"
"16652","199.153733424","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"16654","199.160802856","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"16656","199.229612627","130.185.238.170","192.168.15.8","MQTT","70","1883","47","39557","Publish Ack (id=47)"
"16658","199.240768325","130.185.238.170","192.168.15.8","MQTT","70","1883","39","51977","Publish Ack (id=39)"
"16660","199.473221611","192.168.15.8","130.185.238.170","MQTT","88","55495","44","1883","Publish Message (id=44) [devices-19]"
"16662","199.553860201","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"16664","199.570918898","192.168.15.8","130.185.238.170","MQTT","88","34463","41","1883","Publish Message (id=41) [devices-11]"
"16665","199.633507655","130.185.238.170","192.168.15.8","MQTT","70","1883","44","55495","Publish Ack (id=44)"
"16667","199.648188530","192.168.15.8","130.185.238.170","MQTT","88","44627","48","1883","Publish Message (id=48) [devices-13]"
"16668","199.650450223","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"16670","199.721976390","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"16672","199.730657926","130.185.238.170","192.168.15.8","MQTT","70","1883","41","34463","Publish Ack (id=41)"
"16674","199.744575632","192.168.15.8","130.185.238.170","MQTT","88","47077","41","1883","Publish Message (id=41) [devices-15]"
"16675","199.793951656","130.185.238.170","192.168.15.8","MQTT","70","1883","48","44627","Publish Ack (id=48)"
"16677","199.818243953","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"16679","199.890101649","130.185.238.170","192.168.15.8","MQTT","70","1883","41","47077","Publish Ack (id=41)"
"16684","200.057627412","192.168.15.8","130.185.238.170","MQTT","88","35461","41","1883","Publish Message (id=41) [devices-12]"
"16687","200.137302026","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"16689","200.199160864","192.168.15.8","130.185.238.170","MQTT","87","59573","48","1883","Publish Message (id=48) [devices-7]"
"16690","200.217336557","130.185.238.170","192.168.15.8","MQTT","70","1883","41","35461","Publish Ack (id=41)"
"16692","200.273706061","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"16694","200.349483867","130.185.238.170","192.168.15.8","MQTT","70","1883","48","59573","Publish Ack (id=48)"
"16696","200.514557479","192.168.15.8","130.185.238.170","MQTT","88","54129","40","1883","Publish Message (id=40) [devices-10]"
"16698","200.589007148","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"16700","200.664726653","130.185.238.170","192.168.15.8","MQTT","70","1883","40","54129","Publish Ack (id=40)"
"16702","200.760270845","192.168.15.8","130.185.238.170","MQTT","88","58855","43","1883","Publish Message (id=43) [devices-17]"
"16703","200.833797765","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"16705","200.856576687","192.168.15.8","130.185.238.170","MQTT","87","40831","49","1883","Publish Message (id=49) [devices-5]"
"16707","200.899444080","192.168.15.8","130.185.238.170","MQTT","87","46129","39","1883","Publish Message (id=39) [devices-8]"
"16708","200.905626746","130.185.238.170","192.168.15.8","MQTT","70","1883","43","58855","Publish Ack (id=43)"
"16710","200.931592731","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"16712","200.977633186","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"16714","201.009273183","130.185.238.170","192.168.15.8","MQTT","70","1883","49","40831","Publish Ack (id=49)"
"16716","201.053438888","130.185.238.170","192.168.15.8","MQTT","70","1883","39","46129","Publish Ack (id=39)"
"16719","201.104911347","192.168.15.8","130.185.238.170","MQTT","88","41609","46","1883","Publish Message (id=46) [devices-20]"
"16725","201.182216022","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"16727","201.258038873","130.185.238.170","192.168.15.8","MQTT","70","1883","46","41609","Publish Ack (id=46)"
"16729","201.273028587","192.168.15.8","130.185.238.170","MQTT","88","51977","40","1883","Publish Message (id=40) [devices-18]"
"16730","201.307707394","192.168.15.8","130.185.238.170","MQTT","88","47077","42","1883","Publish Message (id=42) [devices-15]"
"16731","201.311028252","192.168.15.8","130.185.238.170","MQTT","87","42707","43","1883","Publish Message (id=43) [devices-2]"
"16732","201.352825680","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"16734","201.382210910","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"16736","201.393360317","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"16738","201.428593769","192.168.15.8","130.185.238.170","MQTT","87","35447","43","1883","Publish Message (id=43) [devices-9]"
"16739","201.432789102","130.185.238.170","192.168.15.8","MQTT","70","1883","40","51977","Publish Ack (id=40)"
"16741","201.456736434","130.185.238.170","192.168.15.8","MQTT","70","1883","42","47077","Publish Ack (id=42)"
"16743","201.473237700","130.185.238.170","192.168.15.8","MQTT","70","1883","43","42707","Publish Ack (id=43)"
"16745","201.505826562","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"16748","201.553804683","192.168.15.8","130.185.238.170","MQTT","87","59573","49","1883","Publish Message (id=49) [devices-7]"
"16749","201.581805504","130.185.238.170","192.168.15.8","MQTT","70","1883","43","35447","Publish Ack (id=43)"
"16751","201.629457845","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"16753","201.705428784","130.185.238.170","192.168.15.8","MQTT","70","1883","49","59573","Publish Ack (id=49)"
"16755","201.787853593","192.168.15.8","130.185.238.170","MQTT","88","55495","45","1883","Publish Message (id=45) [devices-19]"
"16756","201.869776174","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"16758","201.949694183","130.185.238.170","192.168.15.8","MQTT","70","1883","45","55495","Publish Ack (id=45)"
"16765","202.227440710","192.168.15.8","130.185.238.170","MQTT","87","45863","45","1883","Publish Message (id=45) [devices-6]"
"16766","202.309510990","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"16771","202.389523619","130.185.238.170","192.168.15.8","MQTT","70","1883","45","45863","Publish Ack (id=45)"
"16789","202.797476806","192.168.15.8","130.185.238.170","MQTT","87","39557","48","1883","Publish Message (id=48) [devices-3]"
