"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"24302","382.686713396","192.168.15.8","130.185.238.170","MQTT","339","38713","82","1883","Publish Message (id=82) [devices-17]"
"24303","382.690342708","192.168.15.8","130.185.238.170","MQTT","339","53011","75","1883","Publish Message (id=75) [devices-49]"
"24315","382.764816209","130.185.238.170","192.168.15.8","MQTT","337","1883","","53011","Publish Message [devices-49]"
"24317","382.767660313","130.185.238.170","192.168.15.8","MQTT","337","1883","","38713","Publish Message [devices-17]"
"24319","382.790443709","192.168.15.8","130.185.238.170","MQTT","339","34323","79","1883","Publish Message (id=79) [devices-21]"
"24320","382.837170409","130.185.238.170","192.168.15.8","MQTT","70","1883","75","53011","Publish Ack (id=75)"
"24322","382.847476014","130.185.238.170","192.168.15.8","MQTT","70","1883","82","38713","Publish Ack (id=82)"
"24324","382.868603606","130.185.238.170","192.168.15.8","MQTT","337","1883","","34323","Publish Message [devices-21]"
"24327","382.943535239","192.168.15.8","130.185.238.170","MQTT","338","53281","83","1883","Publish Message (id=83) [devices-3]"
"24328","382.944038864","130.185.238.170","192.168.15.8","MQTT","70","1883","79","34323","Publish Ack (id=79)"
"24330","382.965767731","192.168.15.8","130.185.238.170","MQTT","339","34223","73","1883","Publish Message (id=73) [devices-36]"
"24331","383.017671753","130.185.238.170","192.168.15.8","MQTT","336","1883","","53281","Publish Message [devices-3]"
"24334","383.031469800","192.168.15.8","130.185.238.170","MQTT","339","33979","81","1883","Publish Message (id=81) [devices-13]"
"24335","383.040484526","130.185.238.170","192.168.15.8","MQTT","337","1883","","34223","Publish Message [devices-36]"
"24341","383.087885769","192.168.15.8","130.185.238.170","MQTT","339","55363","86","1883","Publish Message (id=86) [devices-15]"
"24342","383.093233841","130.185.238.170","192.168.15.8","MQTT","70","1883","83","53281","Publish Ack (id=83)"
"24344","383.093900488","192.168.15.8","130.185.238.170","MQTT","339","42671","82","1883","Publish Message (id=82) [devices-39]"
"24347","383.107590178","130.185.238.170","192.168.15.8","MQTT","337","1883","","33979","Publish Message [devices-13]"
"24349","383.112578730","130.185.238.170","192.168.15.8","MQTT","70","1883","73","34223","Publish Ack (id=73)"
"24351","383.163160455","130.185.238.170","192.168.15.8","MQTT","337","1883","","55363","Publish Message [devices-15]"
"24353","383.173029566","192.168.15.8","130.185.238.170","MQTT","339","35607","76","1883","Publish Message (id=76) [devices-31]"
"24354","383.175480586","130.185.238.170","192.168.15.8","MQTT","337","1883","","42671","Publish Message [devices-39]"
"24357","383.183252284","130.185.238.170","192.168.15.8","MQTT","70","1883","81","33979","Publish Ack (id=81)"
"24359","383.186013257","192.168.15.8","130.185.238.170","MQTT","339","37607","74","1883","Publish Message (id=74) [devices-32]"
"24360","383.239116836","130.185.238.170","192.168.15.8","MQTT","70","1883","86","55363","Publish Ack (id=86)"
"24362","383.242032980","192.168.15.8","130.185.238.170","MQTT","338","60319","82","1883","Publish Message (id=82) [devices-7]"
"24363","383.250745520","130.185.238.170","192.168.15.8","MQTT","337","1883","","35607","Publish Message [devices-31]"
"24365","383.255333848","130.185.238.170","192.168.15.8","MQTT","70","1883","82","42671","Publish Ack (id=82)"
"24367","383.262671464","130.185.238.170","192.168.15.8","MQTT","337","1883","","37607","Publish Message [devices-32]"
"24369","383.321176957","130.185.238.170","192.168.15.8","MQTT","336","1883","","60319","Publish Message [devices-7]"
"24371","383.326812546","130.185.238.170","192.168.15.8","MQTT","70","1883","76","35607","Publish Ack (id=76)"
"24373","383.338581080","130.185.238.170","192.168.15.8","MQTT","70","1883","74","37607","Publish Ack (id=74)"
"24375","383.401112403","130.185.238.170","192.168.15.8","MQTT","70","1883","82","60319","Publish Ack (id=82)"
"24379","383.545870979","192.168.15.8","130.185.238.170","MQTT","339","48811","84","1883","Publish Message (id=84) [devices-22]"
"24380","383.594708828","192.168.15.8","130.185.238.170","MQTT","339","36107","73","1883","Publish Message (id=73) [devices-33]"
"24381","383.596010288","192.168.15.8","130.185.238.170","MQTT","339","47845","83","1883","Publish Message (id=83) [devices-30]"
"24382","383.619925050","192.168.15.8","130.185.238.170","MQTT","339","57881","75","1883","Publish Message (id=75) [devices-44]"
"24383","383.625244349","130.185.238.170","192.168.15.8","MQTT","337","1883","","48811","Publish Message [devices-22]"
"24385","383.637314079","192.168.15.8","130.185.238.170","MQTT","339","41435","76","1883","Publish Message (id=76) [devices-42]"
"24386","383.671926502","130.185.238.170","192.168.15.8","MQTT","337","1883","","36107","Publish Message [devices-33]"
"24388","383.674646974","192.168.15.8","130.185.238.170","MQTT","339","52387","85","1883","Publish Message (id=85) [devices-16]"
"24389","383.675250170","130.185.238.170","192.168.15.8","MQTT","337","1883","","47845","Publish Message [devices-30]"
"24391","383.700472348","130.185.238.170","192.168.15.8","MQTT","337","1883","","57881","Publish Message [devices-44]"
"24393","383.704657546","130.185.238.170","192.168.15.8","MQTT","70","1883","84","48811","Publish Ack (id=84)"
"24395","383.715408453","130.185.238.170","192.168.15.8","MQTT","337","1883","","41435","Publish Message [devices-42]"
"24397","383.730383215","192.168.15.8","130.185.238.170","MQTT","338","39667","89","1883","Publish Message (id=89) [devices-5]"
"24398","383.747890789","130.185.238.170","192.168.15.8","MQTT","70","1883","73","36107","Publish Ack (id=73)"
"24400","383.752094458","130.185.238.170","192.168.15.8","MQTT","337","1883","","52387","Publish Message [devices-16]"
"24402","383.755957402","130.185.238.170","192.168.15.8","MQTT","70","1883","83","47845","Publish Ack (id=83)"
"24404","383.780127655","130.185.238.170","192.168.15.8","MQTT","70","1883","75","57881","Publish Ack (id=75)"
"24406","383.791257566","130.185.238.170","192.168.15.8","MQTT","70","1883","76","41435","Publish Ack (id=76)"
"24408","383.793158550","192.168.15.8","130.185.238.170","MQTT","339","57187","81","1883","Publish Message (id=81) [devices-19]"
"24409","383.807503416","130.185.238.170","192.168.15.8","MQTT","336","1883","","39667","Publish Message [devices-5]"
"24411","383.827622221","192.168.15.8","130.185.238.170","MQTT","338","49711","76","1883","Publish Message (id=76) [devices-9]"
"24412","383.828224710","130.185.238.170","192.168.15.8","MQTT","70","1883","85","52387","Publish Ack (id=85)"
"24414","383.845354750","192.168.15.8","130.185.238.170","MQTT","339","52949","76","1883","Publish Message (id=76) [devices-46]"
"24415","383.871506335","130.185.238.170","192.168.15.8","MQTT","337","1883","","57187","Publish Message [devices-19]"
"24417","383.877414122","192.168.15.8","130.185.238.170","MQTT","339","49467","72","1883","Publish Message (id=72) [devices-47]"
"24418","383.883465373","130.185.238.170","192.168.15.8","MQTT","70","1883","89","39667","Publish Ack (id=89)"
"24420","383.902463751","130.185.238.170","192.168.15.8","MQTT","336","1883","","49711","Publish Message [devices-9]"
"24424","383.923084191","130.185.238.170","192.168.15.8","MQTT","337","1883","","52949","Publish Message [devices-46]"
"24429","383.947377762","130.185.238.170","192.168.15.8","MQTT","70","1883","81","57187","Publish Ack (id=81)"
"24431","383.955523807","130.185.238.170","192.168.15.8","MQTT","337","1883","","49467","Publish Message [devices-47]"
"24433","383.978469380","130.185.238.170","192.168.15.8","MQTT","70","1883","76","49711","Publish Ack (id=76)"
"24435","383.994509184","192.168.15.8","130.185.238.170","MQTT","339","51361","78","1883","Publish Message (id=78) [devices-50]"
"24436","383.998793931","130.185.238.170","192.168.15.8","MQTT","70","1883","76","52949","Publish Ack (id=76)"
"24438","384.022514024","192.168.15.8","130.185.238.170","MQTT","339","40151","79","1883","Publish Message (id=79) [devices-10]"
"24439","384.031291265","130.185.238.170","192.168.15.8","MQTT","70","1883","72","49467","Publish Ack (id=72)"
"24441","384.077359223","130.185.238.170","192.168.15.8","MQTT","337","1883","","51361","Publish Message [devices-50]"
"24443","384.099086558","130.185.238.170","192.168.15.8","MQTT","337","1883","","40151","Publish Message [devices-10]"
"24448","384.158404583","130.185.238.170","192.168.15.8","MQTT","70","1883","78","51361","Publish Ack (id=78)"
"24451","384.175008240","130.185.238.170","192.168.15.8","MQTT","70","1883","79","40151","Publish Ack (id=79)"
"24453","384.213187398","192.168.15.8","130.185.238.170","MQTT","339","48487","84","1883","Publish Message (id=84) [devices-14]"
"24454","384.238829246","192.168.15.8","130.185.238.170","MQTT","339","38743","77","1883","Publish Message (id=77) [devices-41]"
"24455","384.253649203","192.168.15.8","130.185.238.170","MQTT","339","39881","81","1883","Publish Message (id=81) [devices-26]"
"24456","384.295093509","130.185.238.170","192.168.15.8","MQTT","337","1883","","48487","Publish Message [devices-14]"
"24458","384.316140296","130.185.238.170","192.168.15.8","MQTT","337","1883","","38743","Publish Message [devices-41]"
"24460","384.335991033","130.185.238.170","192.168.15.8","MQTT","337","1883","","39881","Publish Message [devices-26]"
"24468","384.374929497","130.185.238.170","192.168.15.8","MQTT","70","1883","84","48487","Publish Ack (id=84)"
"24470","384.391350937","130.185.238.170","192.168.15.8","MQTT","70","1883","77","38743","Publish Ack (id=77)"
"24472","384.415907433","130.185.238.170","192.168.15.8","MQTT","70","1883","81","39881","Publish Ack (id=81)"
"24474","384.444682543","192.168.15.8","130.185.238.170","MQTT","339","46699","77","1883","Publish Message (id=77) [devices-18]"
"24475","384.444737725","192.168.15.8","130.185.238.170","MQTT","339","37607","75","1883","Publish Message (id=75) [devices-32]"
"24476","384.473325044","192.168.15.8","130.185.238.170","MQTT","339","37039","77","1883","Publish Message (id=77) [devices-27]"
"24477","384.522911299","130.185.238.170","192.168.15.8","MQTT","337","1883","","37607","Publish Message [devices-32]"
"24479","384.524001138","130.185.238.170","192.168.15.8","MQTT","337","1883","","46699","Publish Message [devices-18]"
"24486","384.550929496","130.185.238.170","192.168.15.8","MQTT","337","1883","","37039","Publish Message [devices-27]"
"24488","384.578600473","192.168.15.8","130.185.238.170","MQTT","68","39375","","1883","Ping Request"
"24489","384.598799577","130.185.238.170","192.168.15.8","MQTT","70","1883","75","37607","Publish Ack (id=75)"
"24491","384.599922796","130.185.238.170","192.168.15.8","MQTT","70","1883","77","46699","Publish Ack (id=77)"
"24493","384.626921844","130.185.238.170","192.168.15.8","MQTT","70","1883","77","37039","Publish Ack (id=77)"
"24495","384.656161353","130.185.238.170","192.168.15.8","MQTT","68","1883","","39375","Ping Response"
"24500","384.752163641","192.168.15.8","130.185.238.170","MQTT","339","51321","79","1883","Publish Message (id=79) [devices-29]"
"24502","384.829197201","130.185.238.170","192.168.15.8","MQTT","337","1883","","51321","Publish Message [devices-29]"
"24504","384.876209051","192.168.15.8","130.185.238.170","MQTT","339","58693","80","1883","Publish Message (id=80) [devices-35]"
"24505","384.907467192","192.168.15.8","130.185.238.170","MQTT","339","36107","74","1883","Publish Message (id=74) [devices-33]"
"24506","384.909016422","130.185.238.170","192.168.15.8","MQTT","70","1883","79","51321","Publish Ack (id=79)"
"24508","384.949295242","130.185.238.170","192.168.15.8","MQTT","337","1883","","58693","Publish Message [devices-35]"
"24511","384.979139582","192.168.15.8","130.185.238.170","MQTT","68","49711","","1883","Ping Request"
"24512","384.983964308","130.185.238.170","192.168.15.8","MQTT","337","1883","","36107","Publish Message [devices-33]"
"24514","385.025661686","130.185.238.170","192.168.15.8","MQTT","70","1883","80","58693","Publish Ack (id=80)"
"24516","385.054667526","130.185.238.170","192.168.15.8","MQTT","68","1883","","49711","Ping Response"
"24518","385.059773195","130.185.238.170","192.168.15.8","MQTT","70","1883","74","36107","Publish Ack (id=74)"
"24520","385.081742165","192.168.15.8","130.185.238.170","MQTT","339","48811","85","1883","Publish Message (id=85) [devices-22]"
"24521","385.082004186","192.168.15.8","130.185.238.170","MQTT","339","44577","78","1883","Publish Message (id=78) [devices-40]"
"24522","385.097831879","192.168.15.8","130.185.238.170","MQTT","339","34223","74","1883","Publish Message (id=74) [devices-36]"
"24523","385.125435469","192.168.15.8","130.185.238.170","MQTT","339","43199","88","1883","Publish Message (id=88) [devices-28]"
"24524","385.135016176","192.168.15.8","130.185.238.170","MQTT","338","44879","86","1883","Publish Message (id=86) [devices-1]"
"24525","385.159093513","130.185.238.170","192.168.15.8","MQTT","337","1883","","44577","Publish Message [devices-40]"
"24527","385.164306186","130.185.238.170","192.168.15.8","MQTT","337","1883","","48811","Publish Message [devices-22]"
"24529","385.171888894","130.185.238.170","192.168.15.8","MQTT","337","1883","","34223","Publish Message [devices-36]"
"24531","385.194276808","192.168.15.8","130.185.238.170","MQTT","339","55525","70","1883","Publish Message (id=70) [devices-45]"
"24532","385.203820289","130.185.238.170","192.168.15.8","MQTT","337","1883","","43199","Publish Message [devices-28]"
"24534","385.216057767","130.185.238.170","192.168.15.8","MQTT","336","1883","","44879","Publish Message [devices-1]"
"24536","385.234919151","130.185.238.170","192.168.15.8","MQTT","70","1883","78","44577","Publish Ack (id=78)"
"24538","385.240447295","130.185.238.170","192.168.15.8","MQTT","70","1883","85","48811","Publish Ack (id=85)"
"24540","385.243548739","130.185.238.170","192.168.15.8","MQTT","70","1883","74","34223","Publish Ack (id=74)"
"24542","385.272104845","130.185.238.170","192.168.15.8","MQTT","337","1883","","55525","Publish Message [devices-45]"
"24544","385.279495196","130.185.238.170","192.168.15.8","MQTT","70","1883","88","43199","Publish Ack (id=88)"
"24546","385.295798157","130.185.238.170","192.168.15.8","MQTT","70","1883","86","44879","Publish Ack (id=86)"
"24548","385.318575813","192.168.15.8","130.185.238.170","MQTT","338","39375","81","1883","Publish Message (id=81) [devices-8]"
"24549","385.325941529","192.168.15.8","130.185.238.170","MQTT","339","57757","81","1883","Publish Message (id=81) [devices-25]"
"24550","385.330402875","192.168.15.8","130.185.238.170","MQTT","339","55363","87","1883","Publish Message (id=87) [devices-15]"
"24551","385.348173086","130.185.238.170","192.168.15.8","MQTT","70","1883","70","55525","Publish Ack (id=70)"
"24553","385.396196933","130.185.238.170","192.168.15.8","MQTT","336","1883","","39375","Publish Message [devices-8]"
"24555","385.407017056","130.185.238.170","192.168.15.8","MQTT","337","1883","","55363","Publish Message [devices-15]"
"24557","385.407463046","130.185.238.170","192.168.15.8","MQTT","337","1883","","57757","Publish Message [devices-25]"
"24559","385.446115922","192.168.15.8","130.185.238.170","MQTT","339","42831","81","1883","Publish Message (id=81) [devices-37]"
"24560","385.461734489","192.168.15.8","130.185.238.170","MQTT","339","43433","72","1883","Publish Message (id=72) [devices-43]"
"24561","385.472032763","130.185.238.170","192.168.15.8","MQTT","70","1883","81","39375","Publish Ack (id=81)"
"24563","385.483021738","130.185.238.170","192.168.15.8","MQTT","70","1883","87","55363","Publish Ack (id=87)"
"24565","385.487561791","130.185.238.170","192.168.15.8","MQTT","70","1883","81","57757","Publish Ack (id=81)"
"24567","385.527069230","130.185.238.170","192.168.15.8","MQTT","337","1883","","42831","Publish Message [devices-37]"
"24569","385.543126105","130.185.238.170","192.168.15.8","MQTT","337","1883","","43433","Publish Message [devices-43]"
"24571","385.545930900","192.168.15.8","130.185.238.170","MQTT","339","45315","74","1883","Publish Message (id=74) [devices-48]"
"24572","385.606776435","130.185.238.170","192.168.15.8","MQTT","70","1883","81","42831","Publish Ack (id=81)"
"24574","385.622963036","130.185.238.170","192.168.15.8","MQTT","337","1883","","45315","Publish Message [devices-48]"
"24575","385.622963369","130.185.238.170","192.168.15.8","MQTT","70","1883","72","43433","Publish Ack (id=72)"
"24578","385.663755415","192.168.15.8","130.185.238.170","MQTT","338","44119","94","1883","Publish Message (id=94) [devices-2]"
"24579","385.699083462","130.185.238.170","192.168.15.8","MQTT","70","1883","74","45315","Publish Ack (id=74)"
"24581","385.706981925","192.168.15.8","130.185.238.170","MQTT","339","37951","78","1883","Publish Message (id=78) [devices-38]"
"24582","385.741660022","130.185.238.170","192.168.15.8","MQTT","336","1883","","44119","Publish Message [devices-2]"
"24584","385.781870120","192.168.15.8","130.185.238.170","MQTT","338","53609","80","1883","Publish Message (id=80) [devices-6]"
"24585","385.784934646","130.185.238.170","192.168.15.8","MQTT","337","1883","","37951","Publish Message [devices-38]"
"24587","385.818147313","192.168.15.8","130.185.238.170","MQTT","339","44033","92","1883","Publish Message (id=92) [devices-12]"
"24589","385.821709942","130.185.238.170","192.168.15.8","MQTT","70","1883","94","44119","Publish Ack (id=94)"
"24595","385.863138184","130.185.238.170","192.168.15.8","MQTT","336","1883","","53609","Publish Message [devices-6]"
"24597","385.864806602","130.185.238.170","192.168.15.8","MQTT","70","1883","78","37951","Publish Ack (id=78)"
"24599","385.899945610","130.185.238.170","192.168.15.8","MQTT","337","1883","","44033","Publish Message [devices-12]"
"24601","385.902795437","192.168.15.8","130.185.238.170","MQTT","339","49467","73","1883","Publish Message (id=73) [devices-47]"
"24602","385.943012016","130.185.238.170","192.168.15.8","MQTT","70","1883","80","53609","Publish Ack (id=80)"
"24604","385.979511583","130.185.238.170","192.168.15.8","MQTT","337","1883","","49467","Publish Message [devices-47]"
"24605","385.979511895","130.185.238.170","192.168.15.8","MQTT","70","1883","92","44033","Publish Ack (id=92)"
"24608","386.055355029","130.185.238.170","192.168.15.8","MQTT","70","1883","73","49467","Publish Ack (id=73)"
"24610","386.177347464","192.168.15.8","130.185.238.170","MQTT","68","40151","","1883","Ping Request"
"24611","386.180956297","192.168.15.8","130.185.238.170","MQTT","339","53011","76","1883","Publish Message (id=76) [devices-49]"
"24612","386.187771329","192.168.15.8","130.185.238.170","MQTT","339","57359","80","1883","Publish Message (id=80) [devices-20]"
"24613","386.255067540","130.185.238.170","192.168.15.8","MQTT","68","1883","","40151","Ping Response"
"24615","386.256964715","130.185.238.170","192.168.15.8","MQTT","337","1883","","53011","Publish Message [devices-49]"
"24617","386.262662770","130.185.238.170","192.168.15.8","MQTT","337","1883","","57359","Publish Message [devices-20]"
"24619","386.287704805","192.168.15.8","130.185.238.170","MQTT","339","44695","79","1883","Publish Message (id=79) [devices-24]"
"24620","386.327706659","192.168.15.8","130.185.238.170","MQTT","339","40151","80","1883","Publish Message (id=80) [devices-10]"
"24621","386.332891801","130.185.238.170","192.168.15.8","MQTT","70","1883","76","53011","Publish Ack (id=76)"
"24623","386.338713886","130.185.238.170","192.168.15.8","MQTT","70","1883","80","57359","Publish Ack (id=80)"
"24625","386.358939749","192.168.15.8","130.185.238.170","MQTT","339","57187","82","1883","Publish Message (id=82) [devices-19]"
"24626","386.365703472","130.185.238.170","192.168.15.8","MQTT","337","1883","","44695","Publish Message [devices-24]"
"24628","386.402864140","130.185.238.170","192.168.15.8","MQTT","337","1883","","40151","Publish Message [devices-10]"
"24630","386.435525436","130.185.238.170","192.168.15.8","MQTT","337","1883","","57187","Publish Message [devices-19]"
"24632","386.445578736","130.185.238.170","192.168.15.8","MQTT","70","1883","79","44695","Publish Ack (id=79)"
"24634","386.472388723","192.168.15.8","130.185.238.170","MQTT","339","48811","86","1883","Publish Message (id=86) [devices-22]"
"24635","386.478957604","130.185.238.170","192.168.15.8","MQTT","70","1883","80","40151","Publish Ack (id=80)"
"24637","386.511428782","130.185.238.170","192.168.15.8","MQTT","70","1883","82","57187","Publish Ack (id=82)"
"24639","386.548796960","130.185.238.170","192.168.15.8","MQTT","337","1883","","48811","Publish Message [devices-22]"
"24641","386.553740947","192.168.15.8","130.185.238.170","MQTT","339","44773","82","1883","Publish Message (id=82) [devices-11]"
"24642","386.628435802","130.185.238.170","192.168.15.8","MQTT","70","1883","86","48811","Publish Ack (id=86)"
"24644","386.634594020","130.185.238.170","192.168.15.8","MQTT","337","1883","","44773","Publish Message [devices-11]"
"24646","386.714709552","130.185.238.170","192.168.15.8","MQTT","70","1883","82","44773","Publish Ack (id=82)"
"24648","386.801602628","192.168.15.8","130.185.238.170","MQTT","339","57757","82","1883","Publish Message (id=82) [devices-25]"
"24650","386.869042045","192.168.15.8","130.185.238.170","MQTT","339","51405","78","1883","Publish Message (id=78) [devices-23]"
"24651","386.883723719","130.185.238.170","192.168.15.8","MQTT","337","1883","","57757","Publish Message [devices-25]"
"24657","386.935246501","192.168.15.8","130.185.238.170","MQTT","339","36107","75","1883","Publish Message (id=75) [devices-33]"
"24658","386.950370984","130.185.238.170","192.168.15.8","MQTT","337","1883","","51405","Publish Message [devices-23]"
"24660","386.963572646","130.185.238.170","192.168.15.8","MQTT","70","1883","82","57757","Publish Ack (id=82)"
"24662","386.978595399","192.168.15.8","130.185.238.170","MQTT","338","47601","87","1883","Publish Message (id=87) [devices-4]"
"24663","387.011890177","130.185.238.170","192.168.15.8","MQTT","337","1883","","36107","Publish Message [devices-33]"
"24665","387.030213625","130.185.238.170","192.168.15.8","MQTT","70","1883","78","51405","Publish Ack (id=78)"
"24667","387.058685661","130.185.238.170","192.168.15.8","MQTT","336","1883","","47601","Publish Message [devices-4]"
"24669","387.087819398","130.185.238.170","192.168.15.8","MQTT","70","1883","75","36107","Publish Ack (id=75)"
"24671","387.121092180","192.168.15.8","130.185.238.170","MQTT","339","60721","73","1883","Publish Message (id=73) [devices-34]"
"24672","387.138703148","130.185.238.170","192.168.15.8","MQTT","70","1883","87","47601","Publish Ack (id=87)"
"24674","387.143645734","192.168.15.8","130.185.238.170","MQTT","339","51321","80","1883","Publish Message (id=80) [devices-29]"
"24675","387.202571765","130.185.238.170","192.168.15.8","MQTT","337","1883","","60721","Publish Message [devices-34]"
"24677","387.221067347","130.185.238.170","192.168.15.8","MQTT","337","1883","","51321","Publish Message [devices-29]"
"24679","387.282377443","130.185.238.170","192.168.15.8","MQTT","70","1883","73","60721","Publish Ack (id=73)"
"24681","387.301045295","130.185.238.170","192.168.15.8","MQTT","70","1883","80","51321","Publish Ack (id=80)"
"24683","387.345086284","192.168.15.8","130.185.238.170","MQTT","339","37951","79","1883","Publish Message (id=79) [devices-38]"
"24684","387.373047062","192.168.15.8","130.185.238.170","MQTT","339","38713","83","1883","Publish Message (id=83) [devices-17]"
"24685","387.424961794","130.185.238.170","192.168.15.8","MQTT","337","1883","","37951","Publish Message [devices-38]"
"24687","387.455686568","130.185.238.170","192.168.15.8","MQTT","337","1883","","38713","Publish Message [devices-17]"
"24689","387.504853450","130.185.238.170","192.168.15.8","MQTT","70","1883","79","37951","Publish Ack (id=79)"
"24691","387.526149438","192.168.15.8","130.185.238.170","MQTT","339","47845","84","1883","Publish Message (id=84) [devices-30]"
"24692","387.535510156","130.185.238.170","192.168.15.8","MQTT","70","1883","83","38713","Publish Ack (id=83)"
"24694","387.571399005","192.168.15.8","130.185.238.170","MQTT","339","52949","77","1883","Publish Message (id=77) [devices-46]"
"24695","387.607819029","130.185.238.170","192.168.15.8","MQTT","337","1883","","47845","Publish Message [devices-30]"
"24697","387.615921764","192.168.15.8","130.185.238.170","MQTT","339","57881","76","1883","Publish Message (id=76) [devices-44]"
"24698","387.646766519","130.185.238.170","192.168.15.8","MQTT","337","1883","","52949","Publish Message [devices-46]"
"24700","387.662800631","192.168.15.8","130.185.238.170","MQTT","338","49711","77","1883","Publish Message (id=77) [devices-9]"
"24701","387.687487725","130.185.238.170","192.168.15.8","MQTT","70","1883","84","47845","Publish Ack (id=84)"
"24703","387.696012442","130.185.238.170","192.168.15.8","MQTT","337","1883","","57881","Publish Message [devices-44]"
"24705","387.697757183","192.168.15.8","130.185.238.170","MQTT","339","57359","81","1883","Publish Message (id=81) [devices-20]"
"24706","387.722771614","130.185.238.170","192.168.15.8","MQTT","70","1883","77","52949","Publish Ack (id=77)"
"24708","387.738515744","130.185.238.170","192.168.15.8","MQTT","336","1883","","49711","Publish Message [devices-9]"
"24710","387.774874899","130.185.238.170","192.168.15.8","MQTT","337","1883","","57359","Publish Message [devices-20]"
"24712","387.775942444","130.185.238.170","192.168.15.8","MQTT","70","1883","76","57881","Publish Ack (id=76)"
"24714","387.812082996","192.168.15.8","130.185.238.170","MQTT","338","60319","83","1883","Publish Message (id=83) [devices-7]"
"24715","387.814546476","130.185.238.170","192.168.15.8","MQTT","70","1883","77","49711","Publish Ack (id=77)"
"24717","387.850789369","130.185.238.170","192.168.15.8","MQTT","70","1883","81","57359","Publish Ack (id=81)"
"24719","387.889379535","130.185.238.170","192.168.15.8","MQTT","336","1883","","60319","Publish Message [devices-7]"
"24726","387.969110239","130.185.238.170","192.168.15.8","MQTT","70","1883","83","60319","Publish Ack (id=83)"
"24730","388.045974315","192.168.15.8","130.185.238.170","MQTT","339","41435","77","1883","Publish Message (id=77) [devices-42]"
"24731","388.094682816","192.168.15.8","130.185.238.170","MQTT","339","55525","71","1883","Publish Message (id=71) [devices-45]"
"24733","388.121669702","192.168.15.8","130.185.238.170","MQTT","339","37039","78","1883","Publish Message (id=78) [devices-27]"
"24734","388.123358970","130.185.238.170","192.168.15.8","MQTT","337","1883","","41435","Publish Message [devices-42]"
"24736","388.131296635","192.168.15.8","130.185.238.170","MQTT","338","53281","84","1883","Publish Message (id=84) [devices-3]"
"24737","388.173658088","130.185.238.170","192.168.15.8","MQTT","337","1883","","55525","Publish Message [devices-45]"
"24739","388.175359851","192.168.15.8","130.185.238.170","MQTT","339","33979","82","1883","Publish Message (id=82) [devices-13]"
"24741","388.199014827","130.185.238.170","192.168.15.8","MQTT","337","1883","","37039","Publish Message [devices-27]"
"24742","388.199015142","130.185.238.170","192.168.15.8","MQTT","70","1883","77","41435","Publish Ack (id=77)"
"24745","388.205257508","130.185.238.170","192.168.15.8","MQTT","336","1883","","53281","Publish Message [devices-3]"
"24747","388.251467263","130.185.238.170","192.168.15.8","MQTT","337","1883","","33979","Publish Message [devices-13]"
"24748","388.251467568","130.185.238.170","192.168.15.8","MQTT","70","1883","71","55525","Publish Ack (id=71)"
"24751","388.275439517","130.185.238.170","192.168.15.8","MQTT","70","1883","78","37039","Publish Ack (id=78)"
"24753","388.281149577","130.185.238.170","192.168.15.8","MQTT","70","1883","84","53281","Publish Ack (id=84)"
"24755","388.327369603","130.185.238.170","192.168.15.8","MQTT","70","1883","82","33979","Publish Ack (id=82)"
"24757","388.339676020","192.168.15.8","130.185.238.170","MQTT","338","44879","87","1883","Publish Message (id=87) [devices-1]"
"24758","388.378512260","192.168.15.8","130.185.238.170","MQTT","338","39375","82","1883","Publish Message (id=82) [devices-8]"
"24761","388.419966658","130.185.238.170","192.168.15.8","MQTT","336","1883","","44879","Publish Message [devices-1]"
"24763","388.420407435","192.168.15.8","130.185.238.170","MQTT","339","52387","86","1883","Publish Message (id=86) [devices-16]"
"24764","388.456272456","130.185.238.170","192.168.15.8","MQTT","336","1883","","39375","Publish Message [devices-8]"
"24766","388.496409158","130.185.238.170","192.168.15.8","MQTT","337","1883","","52387","Publish Message [devices-16]"
"24768","388.499887769","130.185.238.170","192.168.15.8","MQTT","70","1883","87","44879","Publish Ack (id=87)"
"24770","388.519322625","192.168.15.8","130.185.238.170","MQTT","339","42831","82","1883","Publish Message (id=82) [devices-37]"
"24771","388.532088792","130.185.238.170","192.168.15.8","MQTT","70","1883","82","39375","Publish Ack (id=82)"
"24773","388.545232189","192.168.15.8","130.185.238.170","MQTT","339","57757","83","1883","Publish Message (id=83) [devices-25]"
"24774","388.570870513","192.168.15.8","130.185.238.170","MQTT","339","51361","79","1883","Publish Message (id=79) [devices-50]"
"24775","388.572293650","130.185.238.170","192.168.15.8","MQTT","70","1883","86","52387","Publish Ack (id=86)"
"24777","388.596200146","192.168.15.8","130.185.238.170","MQTT","339","35607","77","1883","Publish Message (id=77) [devices-31]"
"24778","388.599170306","130.185.238.170","192.168.15.8","MQTT","337","1883","","42831","Publish Message [devices-37]"
"24780","388.627756887","130.185.238.170","192.168.15.8","MQTT","337","1883","","57757","Publish Message [devices-25]"
"24782","388.650375027","130.185.238.170","192.168.15.8","MQTT","337","1883","","51361","Publish Message [devices-50]"
"24784","388.670817976","130.185.238.170","192.168.15.8","MQTT","337","1883","","35607","Publish Message [devices-31]"
"24786","388.678883403","130.185.238.170","192.168.15.8","MQTT","70","1883","82","42831","Publish Ack (id=82)"
