"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"93793","570.662706117","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a202752434f6e7365734276764330314e4461314e726672386dâ\200\246","165","Publish Message (id=165) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"93794","570.675760222","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a202752434f6e7365734276764330314e4461314e726672386dâ\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"93796","570.687414169","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","165","Publish Ack (id=165)"
"93798","570.845829474","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20276d67426558656c484f787569444b6344596162346e6742â\200\246","164","Publish Message (id=164) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"93799","570.856707368","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20276d67426558656c484f787569444b6344596162346e6742â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"93801","570.868348750","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","164","Publish Ack (id=164)"
"93803","570.921209597","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20274e3730595944587954696d424a46324d37364a6f735a66â\200\246","154","Publish Message (id=154) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"93804","570.932658797","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20274e3730595944587954696d424a46324d37364a6f735a66â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"93806","570.944256889","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","154","Publish Ack (id=154)"
"93813","571.163245077","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a2027666331744e5257786371594c53573771685676344b3079â\200\246","170","Publish Message (id=170) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"93814","571.175810792","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a2027666331744e5257786371594c53573771685676344b3079â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"93816","571.187430054","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","170","Publish Ack (id=170)"
"93818","571.194187090","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a2027777442704c595671646733374a50343845637978486244â\200\246","160","Publish Message (id=160) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"93819","571.203804387","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a2027777442704c595671646733374a50343845637978486244â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"93821","571.215568611","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","160","Publish Ack (id=160)"
"93823","571.416624672","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46357","7b276d657373616765273a2027646c635539795a503973426c59477856356b4161704778â\200\246","170","Publish Message (id=170) [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"93824","571.427858647","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46357","1883","7b276d657373616765273a2027646c635539795a503973426c59477856356b4161704778â\200\246","","Publish Message [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"93826","571.439690489","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46357","1883","","170","Publish Ack (id=170)"
"93828","571.558468984","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a202753354859564d7049637366724e314c326c6c4d386b6878â\200\246","160","Publish Message (id=160) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"93829","571.568091432","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a202753354859564d7049637366724e314c326c6c4d386b6878â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"93831","571.580023401","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","160","Publish Ack (id=160)"
"93833","571.751849006","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a20277a6f355537726270694563506771306c6868454a656b6aâ\200\246","164","Publish Message (id=164) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"93834","571.764732980","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a20277a6f355537726270694563506771306c6868454a656b6aâ\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"93836","571.776433064","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","164","Publish Ack (id=164)"
"93838","572.134486308","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a20274b4f58695a4c616a39356f4134547a716e397732495a79â\200\246","158","Publish Message (id=158) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"93839","572.143646635","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a20274b4f58695a4c616a39356f4134547a716e397732495a79â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"93841","572.155306483","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","158","Publish Ack (id=158)"
"93846","572.194908199","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58331","7b276d657373616765273a20273147574c4c545550754858414c7653414b645650624370â\200\246","167","Publish Message (id=167) [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"93848","572.208105164","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58331","1883","7b276d657373616765273a20273147574c4c545550754858414c7653414b645650624370â\200\246","","Publish Message [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"93850","572.219780020","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58331","1883","","167","Publish Ack (id=167)"
"93853","572.866286646","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37563","7b276d657373616765273a20274a4964363261484e71766f5a336f61546a454b434f7a78â\200\246","163","Publish Message (id=163) [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"93854","572.875963986","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37563","1883","7b276d657373616765273a20274a4964363261484e71766f5a336f61546a454b434f7a78â\200\246","","Publish Message [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"93856","572.887666495","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37563","1883","","163","Publish Ack (id=163)"
"93858","572.965527966","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58671","7b276d657373616765273a20274465723676565555576254784f3478416631476a723563â\200\246","165","Publish Message (id=165) [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"93859","572.975753150","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58671","1883","7b276d657373616765273a20274465723676565555576254784f3478416631476a723563â\200\246","","Publish Message [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"93861","572.987355830","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58671","1883","","165","Publish Ack (id=165)"
"93868","573.443888495","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a20273845423238746b6776697a5676663642456c6759757738â\200\246","161","Publish Message (id=161) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"93869","573.456099662","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a20273845423238746b6776697a5676663642456c6759757738â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"93871","573.467802802","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","161","Publish Ack (id=161)"
"93873","573.698877359","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a20276a754655443848513142364b46337a75364c66774b7944â\200\246","174","Publish Message (id=174) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"93874","573.711930693","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a20276a754655443848513142364b46337a75364c66774b7944â\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"93876","573.716344312","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46357","7b276d657373616765273a202775516e44324f726e347a6944617032746373464c59767aâ\200\246","171","Publish Message (id=171) [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"93877","573.719049381","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a20276a6b6f6d686a323967507954714d61704b716a666a4553â\200\246","169","Publish Message (id=169) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"93878","573.723861511","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","174","Publish Ack (id=174)"
"93880","573.727771061","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46357","1883","7b276d657373616765273a202775516e44324f726e347a6944617032746373464c59767aâ\200\246","","Publish Message [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"93882","573.731858976","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a20276a6b6f6d686a323967507954714d61704b716a666a4553â\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"93884","573.733573969","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","40205","7b276d657373616765273a20276c79764953654957734635656964515235366972423662â\200\246","164","Publish Message (id=164) [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"93885","573.739564351","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46357","1883","","171","Publish Ack (id=171)"
"93887","573.743681591","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","169","Publish Ack (id=169)"
"93889","573.743947392","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","40205","1883","7b276d657373616765273a20276c79764953654957734635656964515235366972423662â\200\246","","Publish Message [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"93891","573.755805373","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","40205","1883","","164","Publish Ack (id=164)"
"93893","573.950600286","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a202751796739446b4c334d4933665a63726735734153567671â\200\246","168","Publish Message (id=168) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"93894","573.960453428","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39557","1883","7b276d657373616765273a202751796739446b4c334d4933665a63726735734153567671â\200\246","","Publish Message [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"93896","573.971731035","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39557","1883","","168","Publish Ack (id=168)"
"93899","574.113203941","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42593","7b276d657373616765273a202762336d616e65486c5a566752796f37316c765170323330â\200\246","166","Publish Message (id=166) [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"93900","574.123693422","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a202762336d616e65486c5a566752796f37316c765170323330â\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"93902","574.135348211","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","166","Publish Ack (id=166)"
"93915","574.219937386","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a2027514b59334c337a3357663159376b3853694a4248694c57â\200\246","162","Publish Message (id=162) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"93916","574.232075835","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a2027514b59334c337a3357663159376b3853694a4248694c57â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"93918","574.243721216","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","162","Publish Ack (id=162)"
"93920","574.250552343","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a20276b32464f4e317137346d515237576a3268697645756a7aâ\200\246","163","Publish Message (id=163) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"93921","574.260000782","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a20276b32464f4e317137346d515237576a3268697645756a7aâ\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"93923","574.271767471","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","163","Publish Ack (id=163)"
"93943","574.499874256","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20276f52314b3151564f6b356a377776644f734b6473467856â\200\246","165","Publish Message (id=165) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"93944","574.512553446","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20276f52314b3151564f6b356a377776644f734b6473467856â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"93946","574.524410315","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","165","Publish Ack (id=165)"
"93948","574.693655370","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","34875","7b276d657373616765273a2027684a4e744b43494d3979514f696a4a774b4b77304d7876â\200\246","164","Publish Message (id=164) [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"93949","574.703698901","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","34875","1883","7b276d657373616765273a2027684a4e744b43494d3979514f696a4a774b4b77304d7876â\200\246","","Publish Message [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"93951","574.715648466","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","34875","1883","","164","Publish Ack (id=164)"
"94141","575.009841750","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a2027617632346144375677655a623339313238693576763452â\200\246","162","Publish Message (id=162) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"94150","575.010565904","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a20276b5a3355786b523353565a455152506173364f72323171â\200\246","165","Publish Message (id=165) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"94281","575.022966759","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a2027617632346144375677655a623339313238693576763452â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"94283","575.023140036","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a20276b5a3355786b523353565a455152506173364f72323171â\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"94479","575.041546310","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","162","Publish Ack (id=162)"
"94480","575.041546421","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","165","Publish Ack (id=165)"
"95090","575.099742205","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a202741676b30766b6158345452593239366f396f4f49304e47â\200\246","171","Publish Message (id=171) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"95307","575.120330292","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a202741676b30766b6158345452593239366f396f4f49304e47â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"95529","575.141372666","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","171","Publish Ack (id=171)"
"95902","575.282525731","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a2027625651666556675a425a31393979486530715934364f4bâ\200\246","161","Publish Message (id=161) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"95903","575.291553357","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a2027625651666556675a425a31393979486530715934364f4bâ\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"95905","575.303330056","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","161","Publish Ack (id=161)"
"95907","575.363368835","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a20274d6b6d5445583977774b716e78756e7944706a484e4e69â\200\246","163","Publish Message (id=163) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"95908","575.376128035","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a20274d6b6d5445583977774b716e78756e7944706a484e4e69â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"95910","575.388063894","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","163","Publish Ack (id=163)"
"95916","575.498822747","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a2027516f49454a73645877376f396f74727a32514c4d586835â\200\246","166","Publish Message (id=166) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"95918","575.511668281","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a2027516f49454a73645877376f396f74727a32514c4d586835â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"95920","575.523490034","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","166","Publish Ack (id=166)"
"95922","575.603896315","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a2027527a624f6a395644697a6e5433636d6f7a766974327075â\200\246","159","Publish Message (id=159) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"95923","575.615908888","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a2027527a624f6a395644697a6e5433636d6f7a766974327075â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"95925","575.618634425","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a20276b75486e33356a654579436b526763576e324d704e3045â\200\246","169","Publish Message (id=169) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"95926","575.627301442","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","159","Publish Ack (id=159)"
"95928","575.631974210","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39557","1883","7b276d657373616765273a20276b75486e33356a654579436b526763576e324d704e3045â\200\246","","Publish Message [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"95930","575.643749235","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39557","1883","","169","Publish Ack (id=169)"
"95933","576.532703695","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20276b583250627056504b4639717051495435487030336431â\200\246","155","Publish Message (id=155) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"95934","576.544725696","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20276b583250627056504b4639717051495435487030336431â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"95936","576.556366187","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","155","Publish Ack (id=155)"
"95938","576.585103967","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20277a33566b454a553151484d693739477a65684462744879â\200\246","166","Publish Message (id=166) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"95939","576.596561724","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20277a33566b454a553151484d693739477a65684462744879â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"95941","576.608519473","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","166","Publish Ack (id=166)"
"95943","576.654995479","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a20277977794768666c4b364c69705a56396d49487137776f6aâ\200\246","164","Publish Message (id=164) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"95944","576.668065195","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a20277977794768666c4b364c69705a56396d49487137776f6aâ\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"95946","576.679885035","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","164","Publish Ack (id=164)"
"95948","576.874165654","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a202741554b303279344b6238647837326d424d6c3765395070â\200\246","160","Publish Message (id=160) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"95949","576.883673335","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a202741554b303279344b6238647837326d424d6c3765395070â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"95952","576.895237182","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","160","Publish Ack (id=160)"
"95959","577.087202888","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a202746316b7a306e415655475269766954777573476e4f7a30â\200\246","162","Publish Message (id=162) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"95960","577.099636405","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a202746316b7a306e415655475269766954777573476e4f7a30â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"95962","577.111322602","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","162","Publish Ack (id=162)"
"95964","577.262288387","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a20276763746e4e54346d326c74787556336937743771366167â\200\246","172","Publish Message (id=172) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"95965","577.271742928","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a20276763746e4e54346d326c74787556336937743771366167â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"95967","577.283393499","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","172","Publish Ack (id=172)"
"95969","577.318730959","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58331","7b276d657373616765273a20275246536b494a304748356a534165336b65414d774c3863â\200\246","168","Publish Message (id=168) [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"95970","577.332121910","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58331","1883","7b276d657373616765273a20275246536b494a304748356a534165336b65414d774c3863â\200\246","","Publish Message [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"95972","577.343709903","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58331","1883","","168","Publish Ack (id=168)"
"95974","577.421531193","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a2027587335786c4c55625a457244655179496d6f484264464eâ\200\246","175","Publish Message (id=175) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"95975","577.431943049","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a2027587335786c4c55625a457244655179496d6f484264464eâ\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"95977","577.443834905","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","175","Publish Ack (id=175)"
"95979","577.480570931","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a2027557833696a344e664a796c53717061597950564e333553â\200\246","167","Publish Message (id=167) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"95980","577.491756445","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a2027557833696a344e664a796c53717061597950564e333553â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"95982","577.503725667","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","167","Publish Ack (id=167)"
"95984","577.568083809","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a20274677436d5051347143416852634f783865585635585743â\200\246","163","Publish Message (id=163) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"95985","577.580144152","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a20274677436d5051347143416852634f783865585635585743â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"95987","577.591735111","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","163","Publish Ack (id=163)"
"95989","577.626257213","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a202749356b744d4d6a31324c4e7a4b50344651463161574364â\200\246","164","Publish Message (id=164) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"95990","577.636289774","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a202749356b744d4d6a31324c4e7a4b50344651463161574364â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"95992","577.647762761","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","164","Publish Ack (id=164)"
"95994","577.713048602","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","34875","7b276d657373616765273a20276a386b76486c76716c4844453166677338714379587970â\200\246","165","Publish Message (id=165) [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"95995","577.723732370","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","34875","1883","7b276d657373616765273a20276a386b76486c76716c4844453166677338714379587970â\200\246","","Publish Message [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"95997","577.735421484","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","34875","1883","","165","Publish Ack (id=165)"
"95999","577.762754014","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","40205","7b276d657373616765273a2027345a707a666156713353786b47736a717052434b486f78â\200\246","165","Publish Message (id=165) [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"96000","577.776311159","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","40205","1883","7b276d657373616765273a2027345a707a666156713353786b47736a717052434b486f78â\200\246","","Publish Message [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"96002","577.787805165","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","40205","1883","","165","Publish Ack (id=165)"
"96006","578.006533219","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a202775466a636874555664387545634d4b55553942517a7548â\200\246","170","Publish Message (id=170) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
