"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"5271","616.093263759","45.179.91.66","192.168.15.6","MQTT","70","1883","158","52269","Publish Ack (id=158)"
"5278","617.008396800","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"5279","617.025337708","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"5282","617.929249230","192.168.15.6","45.179.91.66","MQTT","338","52269","159","1883","Publish Message (id=159) [devices-1]"
"5283","617.945338119","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5285","617.961202546","45.179.91.66","192.168.15.6","MQTT","70","1883","159","52269","Publish Ack (id=159)"
"5324","622.727118247","192.168.15.6","45.179.91.66","MQTT","338","52269","160","1883","Publish Message (id=160) [devices-1]"
"5325","622.741459178","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5327","622.757301133","45.179.91.66","192.168.15.6","MQTT","70","1883","160","52269","Publish Ack (id=160)"
"5341","624.420952373","192.168.15.6","45.179.91.66","MQTT","338","52269","161","1883","Publish Message (id=161) [devices-1]"
"5344","624.437408101","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5347","624.453315165","45.179.91.66","192.168.15.6","MQTT","70","1883","161","52269","Publish Ack (id=161)"
"5413","629.936816852","192.168.15.6","45.179.91.66","MQTT","338","52269","162","1883","Publish Message (id=162) [devices-1]"
"5414","629.953367184","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5416","629.969237267","45.179.91.66","192.168.15.6","MQTT","70","1883","162","52269","Publish Ack (id=162)"
"5418","630.970425358","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"5419","630.985395612","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"5426","631.972586154","192.168.15.6","45.179.91.66","MQTT","338","52269","163","1883","Publish Message (id=163) [devices-1]"
"5427","631.989366369","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5429","632.005264716","45.179.91.66","192.168.15.6","MQTT","70","1883","163","52269","Publish Ack (id=163)"
"5438","633.552156974","192.168.15.6","45.179.91.66","MQTT","338","52269","164","1883","Publish Message (id=164) [devices-1]"
"5439","633.569291100","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5441","633.585261571","45.179.91.66","192.168.15.6","MQTT","70","1883","164","52269","Publish Ack (id=164)"
"5506","639.345346894","192.168.15.6","45.179.91.66","MQTT","338","52269","165","1883","Publish Message (id=165) [devices-1]"
"5507","639.361385221","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5509","639.377262362","45.179.91.66","192.168.15.6","MQTT","70","1883","165","52269","Publish Ack (id=165)"
"5522","642.095985453","192.168.15.6","45.179.91.66","MQTT","338","52269","166","1883","Publish Message (id=166) [devices-1]"
"5523","642.113491078","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5525","642.129326642","45.179.91.66","192.168.15.6","MQTT","70","1883","166","52269","Publish Ack (id=166)"
"5532","645.022485678","192.168.15.6","45.179.91.66","MQTT","338","52269","167","1883","Publish Message (id=167) [devices-1]"
"5533","645.037425878","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5535","645.053274290","45.179.91.66","192.168.15.6","MQTT","70","1883","167","52269","Publish Ack (id=167)"
"5554","648.317414968","192.168.15.6","45.179.91.66","MQTT","338","52269","168","1883","Publish Message (id=168) [devices-1]"
"5555","648.333336515","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5557","648.349310626","45.179.91.66","192.168.15.6","MQTT","70","1883","168","52269","Publish Ack (id=168)"
"5568","650.319314325","192.168.15.6","45.179.91.66","MQTT","338","52269","169","1883","Publish Message (id=169) [devices-1]"
"5569","650.333591378","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5571","650.349291803","45.179.91.66","192.168.15.6","MQTT","70","1883","169","52269","Publish Ack (id=169)"
"5597","655.983487132","192.168.15.6","45.179.91.66","MQTT","338","52269","170","1883","Publish Message (id=170) [devices-1]"
"5598","655.997706646","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5600","656.013288753","45.179.91.66","192.168.15.6","MQTT","70","1883","170","52269","Publish Ack (id=170)"
"5643","660.099775516","192.168.15.6","45.179.91.66","MQTT","338","52269","171","1883","Publish Message (id=171) [devices-1]"
"5644","660.117680903","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5646","660.133321944","45.179.91.66","192.168.15.6","MQTT","70","1883","171","52269","Publish Ack (id=171)"
"5658","662.283045472","192.168.15.6","45.179.91.66","MQTT","338","52269","172","1883","Publish Message (id=172) [devices-1]"
"5659","662.297411239","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5661","662.313336448","45.179.91.66","192.168.15.6","MQTT","70","1883","172","52269","Publish Ack (id=172)"
"5719","666.288053255","192.168.15.6","45.179.91.66","MQTT","338","52269","173","1883","Publish Message (id=173) [devices-1]"
"5720","666.305550276","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5722","666.321340405","45.179.91.66","192.168.15.6","MQTT","70","1883","173","52269","Publish Ack (id=173)"
"5729","668.757163879","192.168.15.6","45.179.91.66","MQTT","338","52269","174","1883","Publish Message (id=174) [devices-1]"
"5730","668.773504000","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5732","668.789224307","45.179.91.66","192.168.15.6","MQTT","70","1883","174","52269","Publish Ack (id=174)"
"5757","673.540152833","192.168.15.6","45.179.91.66","MQTT","338","52269","175","1883","Publish Message (id=175) [devices-1]"
"5758","673.557425766","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5760","673.573272995","45.179.91.66","192.168.15.6","MQTT","70","1883","175","52269","Publish Ack (id=175)"
"5783","677.008775094","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"5784","677.025443047","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"5786","677.025792720","192.168.15.6","45.179.91.66","MQTT","338","52269","176","1883","Publish Message (id=176) [devices-1]"
"5787","677.041401168","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5789","677.057333767","45.179.91.66","192.168.15.6","MQTT","70","1883","176","52269","Publish Ack (id=176)"
"5813","680.777970538","192.168.15.6","45.179.91.66","MQTT","338","52269","177","1883","Publish Message (id=177) [devices-1]"
"5814","680.793454724","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5816","680.809304094","45.179.91.66","192.168.15.6","MQTT","70","1883","177","52269","Publish Ack (id=177)"
"5843","685.012382063","192.168.15.6","45.179.91.66","MQTT","338","52269","178","1883","Publish Message (id=178) [devices-1]"
"5844","685.029518658","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5846","685.045372031","45.179.91.66","192.168.15.6","MQTT","70","1883","178","52269","Publish Ack (id=178)"
"5890","688.593186491","192.168.15.6","45.179.91.66","MQTT","338","52269","179","1883","Publish Message (id=179) [devices-1]"
"5891","688.609616621","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5893","688.625473985","45.179.91.66","192.168.15.6","MQTT","70","1883","179","52269","Publish Ack (id=179)"
"5913","691.629391140","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"5914","691.645633686","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"5916","691.669465202","192.168.15.6","45.179.91.66","MQTT","338","52269","180","1883","Publish Message (id=180) [devices-1]"
"5917","691.685428153","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5919","691.745659039","45.179.91.66","192.168.15.6","MQTT","70","1883","180","52269","Publish Ack (id=180)"
"5932","694.019935102","192.168.15.6","45.179.91.66","MQTT","338","52269","181","1883","Publish Message (id=181) [devices-1]"
"5933","694.037474966","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5935","694.053664253","45.179.91.66","192.168.15.6","MQTT","70","1883","181","52269","Publish Ack (id=181)"
"5952","697.998014182","192.168.15.6","45.179.91.66","MQTT","338","52269","182","1883","Publish Message (id=182) [devices-1]"
"5953","698.014140104","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5955","698.029410710","45.179.91.66","192.168.15.6","MQTT","70","1883","182","52269","Publish Ack (id=182)"
"5966","699.277364015","192.168.15.6","45.179.91.66","MQTT","338","52269","183","1883","Publish Message (id=183) [devices-1]"
"5967","699.293993214","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5969","699.309962583","45.179.91.66","192.168.15.6","MQTT","70","1883","183","52269","Publish Ack (id=183)"
"5979","700.432856725","192.168.15.6","45.179.91.66","MQTT","338","52269","184","1883","Publish Message (id=184) [devices-1]"
"5980","700.449828593","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5982","700.465678479","45.179.91.66","192.168.15.6","MQTT","70","1883","184","52269","Publish Ack (id=184)"
"6011","706.309900241","192.168.15.6","45.179.91.66","MQTT","338","52269","185","1883","Publish Message (id=185) [devices-1]"
"6012","706.325768398","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6014","706.341544722","45.179.91.66","192.168.15.6","MQTT","70","1883","185","52269","Publish Ack (id=185)"
"6035","710.682082184","192.168.15.6","45.179.91.66","MQTT","338","52269","186","1883","Publish Message (id=186) [devices-1]"
"6036","710.697534302","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6038","710.713378753","45.179.91.66","192.168.15.6","MQTT","70","1883","186","52269","Publish Ack (id=186)"
"6055","712.461095615","192.168.15.6","45.179.91.66","MQTT","338","52269","187","1883","Publish Message (id=187) [devices-1]"
"6056","712.477503553","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6058","712.493416356","45.179.91.66","192.168.15.6","MQTT","70","1883","187","52269","Publish Ack (id=187)"
"6063","715.333442359","192.168.15.6","45.179.91.66","MQTT","338","52269","188","1883","Publish Message (id=188) [devices-1]"
"6064","715.349557370","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6066","715.365446417","45.179.91.66","192.168.15.6","MQTT","70","1883","188","52269","Publish Ack (id=188)"
"6109","718.285085754","192.168.15.6","45.179.91.66","MQTT","338","52269","189","1883","Publish Message (id=189) [devices-1]"
"6110","718.301583026","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6112","718.317387677","45.179.91.66","192.168.15.6","MQTT","70","1883","189","52269","Publish Ack (id=189)"
"6128","721.552981190","192.168.15.6","45.179.91.66","MQTT","338","52269","190","1883","Publish Message (id=190) [devices-1]"
"6129","721.569835061","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6131","721.585432077","45.179.91.66","192.168.15.6","MQTT","70","1883","190","52269","Publish Ack (id=190)"
"6185","725.921109977","192.168.15.6","45.179.91.66","MQTT","338","52269","191","1883","Publish Message (id=191) [devices-1]"
"6186","725.937751319","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6188","725.953406968","45.179.91.66","192.168.15.6","MQTT","70","1883","191","52269","Publish Ack (id=191)"
"6209","728.674810038","192.168.15.6","45.179.91.66","MQTT","338","52269","192","1883","Publish Message (id=192) [devices-1]"
"6210","728.689655581","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6212","728.705434647","45.179.91.66","192.168.15.6","MQTT","70","1883","192","52269","Publish Ack (id=192)"
"6227","731.267217798","192.168.15.6","45.179.91.66","MQTT","338","52269","193","1883","Publish Message (id=193) [devices-1]"
"6228","731.281596435","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6230","731.297457473","45.179.91.66","192.168.15.6","MQTT","70","1883","193","52269","Publish Ack (id=193)"
"6232","733.147151504","192.168.15.6","45.179.91.66","MQTT","338","52269","194","1883","Publish Message (id=194) [devices-1]"
"6234","733.161784375","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6237","733.177349153","45.179.91.66","192.168.15.6","MQTT","70","1883","194","52269","Publish Ack (id=194)"
"6261","737.010259058","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"6262","737.026043825","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"6269","738.275722082","192.168.15.6","45.179.91.66","MQTT","338","52269","195","1883","Publish Message (id=195) [devices-1]"
"6270","738.290349240","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6272","738.305659507","45.179.91.66","192.168.15.6","MQTT","70","1883","195","52269","Publish Ack (id=195)"
"6292","740.884059575","192.168.15.6","45.179.91.66","MQTT","338","52269","196","1883","Publish Message (id=196) [devices-1]"
"6293","740.902152394","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6295","740.918008288","45.179.91.66","192.168.15.6","MQTT","70","1883","196","52269","Publish Ack (id=196)"
"6319","746.021363617","192.168.15.6","45.179.91.66","MQTT","338","52269","197","1883","Publish Message (id=197) [devices-1]"
"6320","746.037647152","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6322","746.053497137","45.179.91.66","192.168.15.6","MQTT","70","1883","197","52269","Publish Ack (id=197)"
"6368","750.225171619","192.168.15.6","45.179.91.66","MQTT","338","52269","198","1883","Publish Message (id=198) [devices-1]"
"6369","750.241650395","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6371","750.257490572","45.179.91.66","192.168.15.6","MQTT","70","1883","198","52269","Publish Ack (id=198)"
"6383","751.694610474","192.168.15.6","45.179.91.66","MQTT","338","52269","199","1883","Publish Message (id=199) [devices-1]"
"6384","751.709640964","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6385","751.709718997","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"6386","751.725500423","45.179.91.66","192.168.15.6","MQTT","70","1883","199","52269","Publish Ack (id=199)"
"6388","751.781533385","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"6395","753.512262673","192.168.15.6","45.179.91.66","MQTT","338","52269","200","1883","Publish Message (id=200) [devices-1]"
"6397","753.529721027","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6400","753.545453242","45.179.91.66","192.168.15.6","MQTT","70","1883","200","52269","Publish Ack (id=200)"
"6410","755.421881739","192.168.15.6","45.179.91.66","MQTT","338","52269","201","1883","Publish Message (id=201) [devices-1]"
"6411","755.437717789","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"6413","755.453609027","45.179.91.66","192.168.15.6","MQTT","70","1883","201","52269","Publish Ack (id=201)"
"6678","797.014381159","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"6679","797.029793319","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"6796","812.498063182","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"6797","812.514237391","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"7101","857.013998011","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"7102","857.034180793","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"7206","872.572241540","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"7207","872.590758184","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"7505","917.017657855","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"7506","917.034317436","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"7661","932.629671963","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"7663","932.646679354","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"8076","977.021831015","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"8077","977.039874272","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"8184","992.706979136","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"8185","992.724135235","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"8489","1037.024689272","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"8490","1037.040218107","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"8599","1052.781009263","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"8600","1052.796415849","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"8915","1097.029079413","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"8916","1097.044873881","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"9012","1112.850666251","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"9013","1112.868505298","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"9314","1157.032923912","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"9315","1157.052611046","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"9434","1172.921420245","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"9437","1172.942196820","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"9717","1217.034361216","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"9718","1217.051351552","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"9848","1232.995901322","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"9849","1233.011591572","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"10122","1277.038361285","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"10123","1277.053847005","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"10227","1293.063140756","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"10228","1293.082044739","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"10504","1337.041501676","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"10505","1337.056136858","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"10620","1353.132438875","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"10621","1353.148319661","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"10869","1397.042105766","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"10870","1397.059224256","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"10995","1413.201347220","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"10997","1413.218808696","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"11263","1457.042195824","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"11264","1457.057776088","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"11379","1473.273793614","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"11380","1473.290098863","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"11676","1517.045384867","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"11677","1517.061123057","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"11820","1533.342921329","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"11821","1533.360915556","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"12351","1577.048838294","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"12352","1577.064175041","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"12477","1593.415215792","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"12478","1593.432369473","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"12922","1637.051566338","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"12924","1637.067597090","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"13049","1653.485159166","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"13050","1653.503604198","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"13317","1697.055328999","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"13318","1697.070574788","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"13423","1713.556992815","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"13424","1713.574498046","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"13690","1757.058296805","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"13691","1757.073876333","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"13802","1773.628284842","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"13803","1773.646249445","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"14072","1817.058220114","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"14073","1817.077324518","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"14210","1833.698263204","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"14211","1833.717273711","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"14461","1877.061886947","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"14462","1877.080670250","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"14580","1893.775677374","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"14581","1893.792860666","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"14847","1937.062276943","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"14848","1937.080345627","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"14953","1953.844714686","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"14954","1953.860165939","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"15225","1997.062364013","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"15226","1997.079853472","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"15341","2013.913797749","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"15342","2013.931985194","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"15601","2057.065780893","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"15602","2057.083198873","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"15721","2073.982317813","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"15722","2074.000072523","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"16012","2117.069711401","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"16013","2117.087405804","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"16158","2134.052462073","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"16159","2134.071554880","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"16445","2177.070198583","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"16446","2177.086271123","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"16714","2194.119906715","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"16715","2194.138607025","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"17279","2237.073992579","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"17280","2237.094070876","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"17430","2254.197672040","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"17431","2254.214742236","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
